CAMPINA GRANDE (82795);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
07/07/2015;1800;25,8;69,0;951,6;3,1;14,0;7,0;;;;;
08/07/2015;0000;21,0;96,0;953,8;2,3;14,0;10,0;6,90;26,8;;;
08/07/2015;1200;22,5;87,0;954,2;3,0;18,0;7,0;;;19,3;13,9;
08/07/2015;1800;25,5;69,0;953,0;4,5;14,0;5,0;;;;;
09/07/2015;0000;22,0;91,0;955,2;2,8;9,0;6,0;7,90;27,0;;;
09/07/2015;1200;21,3;90,0;955,5;1,6;14,0;10,0;;;19,3;0,0;
09/07/2015;1800;24,8;74,0;954,3;3,8;14,0;7,0;;;;;
10/07/2015;0000;21,5;86,0;955,7;2,1;9,0;4,0;6,10;27,6;;;
10/07/2015;1200;21,9;87,0;956,2;3,1;14,0;10,0;;;19,1;0,0;
10/07/2015;1800;25,8;69,0;954,5;4,5;14,0;4,0;;;;;
11/07/2015;0000;21,6;95,0;956,9;3,1;9,0;7,0;2,20;23,6;;;
11/07/2015;1200;21,2;91,0;957,0;3,0;14,0;9,0;;;19,2;5,8;
11/07/2015;1800;22,5;91,0;954,5;4,1;14,0;9,0;;;;;
12/07/2015;0000;21,1;94,0;956,8;3,0;14,0;7,0;4,00;26,1;;;
12/07/2015;1200;22,3;86,0;957,0;3,5;14,0;10,0;;;19,3;1,5;
12/07/2015;1800;22,0;93,0;953,5;3,5;14,0;10,0;;;;;
13/07/2015;0000;20,9;95,0;956,1;3,0;9,0;10,0;7,40;26,1;;;
13/07/2015;1200;22,5;80,0;956,7;4,1;14,0;9,0;;;19,8;2,0;
13/07/2015;1800;24,7;76,0;953,5;3,7;14,0;6,0;;;;;
14/07/2015;0000;20,8;94,0;955,9;3,3;14,0;5,0;7,90;27,1;;;
14/07/2015;1200;21,4;84,0;955,5;3,1;14,0;10,0;;;18,5;1,3;
14/07/2015;1800;25,1;62,0;952,7;4,5;14,0;4,0;;;;;
15/07/2015;0000;21,8;86,0;954,7;3,5;14,0;8,0;4,10;25,2;;;
15/07/2015;1200;22,2;87,0;955,8;4,8;14,0;8,0;;;18,8;4,8;
15/07/2015;1800;22,0;97,0;953,6;4,3;14,0;10,0;;;;;
16/07/2015;0000;20,2;98,0;955,7;3,6;14,0;10,0;0,00;22,7;;;
16/07/2015;1200;22,1;86,0;955,0;4,5;14,0;10,0;;;19,0;12,0;
16/07/2015;1800;21,8;97,0;952,6;3,8;14,0;10,0;;;;;
17/07/2015;0000;19,6;98,0;955,0;3,1;14,0;10,0;0,00;23,4;;;
17/07/2015;1200;20,6;93,0;956,0;3,8;14,0;10,0;;;17,8;19,4;
17/07/2015;1800;21,0;96,0;954,0;3,8;14,0;10,0;;;;;
18/07/2015;0000;19,6;97,0;956,4;3,0;14,0;10,0;5,40;24,1;;;
18/07/2015;1200;20,1;92,0;956,5;2,6;14,0;9,0;;;17,6;5,1;
18/07/2015;1800;23,0;75,0;954,4;3,6;14,0;7,0;;;;;
19/07/2015;0000;19,8;92,0;956,7;3,0;14,0;7,0;2,40;24,6;;;
19/07/2015;1200;20,3;90,0;956,5;4,3;14,0;10,0;;;17,9;0,8;
19/07/2015;1800;23,3;75,0;954,4;3,1;14,0;9,0;;;;;
20/07/2015;0000;20,2;86,0;956,4;1,6;14,0;8,0;2,30;25,4;;;
20/07/2015;1200;21,5;86,0;956,6;3,0;23,0;10,0;;;17,8;0,2;
20/07/2015;1800;23,4;75,0;954,2;3,0;14,0;9,0;;;;;
21/07/2015;0000;20,7;93,0;955,5;3,1;14,0;10,0;0,40;24,1;;;
21/07/2015;1200;20,3;95,0;955,2;1,8;18,0;10,0;;;17,9;0,9;
21/07/2015;1800;21,7;94,0;953,5;1,6;9,0;10,0;;;;;
22/07/2015;0000;19,7;98,0;955,0;3,0;9,0;10,0;2,10;24,5;;;
22/07/2015;1200;20,9;93,0;955,7;2,0;18,0;10,0;;;17,9;21,3;
22/07/2015;1800;22,1;93,0;953,5;4,1;14,0;10,0;;;;;
23/07/2015;0000;19,9;96,0;956,4;1,6;14,0;10,0;2,10;25,4;;;
23/07/2015;1200;20,7;94,0;956,0;1,6;9,0;10,0;;;18,1;6,0;
23/07/2015;1800;21,5;97,0;954,3;2,6;14,0;10,0;;;;;
24/07/2015;0000;20,6;97,0;956,8;1,5;14,0;10,0;4,00;24,8;;;
24/07/2015;1200;22,1;83,0;956,3;3,5;23,0;8,0;;;18,6;0,6;
24/07/2015;1800;21,4;92,0;954,4;3,6;14,0;10,0;;;;;
25/07/2015;0000;20,3;93,0;956,6;1,6;14,0;5,0;9,30;26,8;;;
25/07/2015;1200;20,9;85,0;955,8;2,0;18,0;7,0;;;16,8;1,0;
25/07/2015;1800;25,1;74,0;953,2;3,3;18,0;6,0;;;;;
26/07/2015;0000;21,0;93,0;955,4;3,1;18,0;8,0;0,00;23,1;;;
26/07/2015;1200;20,9;94,0;954,7;2,0;18,0;10,0;;;17,9;1,4;
26/07/2015;1800;21,3;98,0;952,9;3,1;18,0;10,0;;;;;
27/07/2015;0000;19,5;97,0;955,8;2,5;14,0;10,0;0,60;23,2;;;
27/07/2015;1200;21,3;92,0;955,6;2,6;18,0;9,0;;;17,9;11,8;
27/07/2015;1800;21,5;97,0;953,3;2,0;14,0;10,0;;;;;
28/07/2015;0000;19,6;97,0;955,8;3,0;14,0;10,0;0,20;23,1;;;
28/07/2015;1200;20,4;96,0;955,3;2,0;23,0;10,0;;;18,0;16,7;
28/07/2015;1800;20,9;98,0;953,5;2,5;14,0;10,0;;;;;
29/07/2015;0000;19,9;98,0;956,0;1,5;14,0;10,0;0,00;22,0;;;
29/07/2015;1200;19,7;96,0;956,9;2,0;18,0;10,0;;;17,9;10,6;
29/07/2015;1800;20,1;98,0;954,6;3,5;14,0;10,0;;;;;
30/07/2015;0000;19,7;97,0;956,7;2,5;14,0;10,0;7,50;25,9;;;
30/07/2015;1200;21,1;89,0;956,1;3,5;18,0;10,0;;;17,8;12,8;
30/07/2015;1800;25,0;63,0;954,1;4,5;14,0;5,0;;;;;
31/07/2015;0000;20,0;90,0;956,0;1,1;14,0;3,0;0,50;22,7;;;
31/07/2015;1200;20,3;97,0;956,2;3,5;18,0;10,0;;;17,8;1,0;
31/07/2015;1800;21,5;94,0;953,1;3,0;14,0;10,0;;;;;
01/08/2015;0000;19,5;95,0;955,7;3,0;14,0;8,0;4,30;25,3;;;
01/08/2015;1200;20,9;87,0;955,5;2,0;14,0;10,0;;;17,2;4,1;
01/08/2015;1800;23,1;75,0;953,2;4,0;14,0;7,0;;;;;
02/08/2015;0000;19,4;96,0;955,7;3,0;14,0;10,0;4,10;25,2;;;
02/08/2015;1200;19,3;95,0;955,2;4,0;23,0;10,0;;;17,8;6,4;
02/08/2015;1800;23,5;72,0;953,2;3,5;14,0;7,0;;;;;
03/08/2015;0000;19,6;93,0;955,2;1,6;14,0;7,0;8,40;26,6;;;
03/08/2015;1200;20,9;90,0;957,5;2,6;14,0;7,0;;;16,4;0,1;
03/08/2015;1800;25,0;64,0;954,2;4,1;14,0;6,0;;;;;
04/08/2015;0000;19,8;91,0;956,9;3,5;9,0;7,0;9,90;26,6;;;
04/08/2015;1200;22,3;78,0;957,3;4,3;14,0;7,0;;;17,3;0,0;
04/08/2015;1800;25,6;63,0;955,2;3,0;14,0;3,0;;;;;
05/08/2015;0000;21,0;87,0;957,1;2,5;14,0;5,0;6,00;26,4;;;
05/08/2015;1200;21,8;89,0;957,3;2,5;14,0;9,0;;;17,4;0,0;
05/08/2015;1800;25,3;69,0;953,6;3,6;14,0;9,0;;;;;
06/08/2015;0000;21,2;90,0;956,4;3,3;14,0;8,0;6,10;26,5;;;
06/08/2015;1200;22,5;83,0;956,6;4,1;23,0;8,0;;;19,3;0,0;
06/08/2015;1800;25,2;68,0;952,8;4,8;14,0;9,0;;;;;
07/08/2015;0000;21,4;91,0;956,2;3,3;14,0;5,0;8,70;26,9;;;
07/08/2015;1200;21,8;85,0;955,4;3,5;23,0;8,0;;;18,6;0,0;
07/08/2015;1800;25,4;66,0;952,3;4,5;14,0;7,0;;;;;
08/08/2015;0000;20,4;92,0;955,5;3,0;14,0;7,0;2,90;26,2;;;
08/08/2015;1200;21,7;85,0;955,9;3,5;14,0;9,0;;;17,8;0,0;
08/08/2015;1800;25,0;69,0;952,8;4,1;14,0;9,0;;;;;
09/08/2015;0000;20,4;91,0;955,5;3,0;14,0;7,0;2,50;24,6;;;
09/08/2015;1200;21,4;90,0;955,9;3,1;14,0;10,0;;;18,0;0,0;
09/08/2015;1800;23,2;90,0;953,1;4,0;14,0;10,0;;;;;
10/08/2015;0000;20,0;92,0;955,7;3,5;14,0;9,0;7,00;26,7;;;
10/08/2015;1200;21,1;84,0;957,2;2,8;23,0;7,0;;;17,7;1,1;
10/08/2015;1800;26,0;65,0;953,7;4,1;14,0;5,0;;;;;
11/08/2015;0000;20,3;89,0;956,5;3,1;14,0;8,0;4,90;25,8;;;
11/08/2015;1200;19,6;95,0;956,7;3,3;14,0;10,0;;;17,7;5,3;
11/08/2015;1800;23,7;77,0;953,1;4,3;14,0;8,0;;;;;
12/08/2015;0000;19,8;93,0;955,6;3,3;14,0;9,0;5,30;25,1;;;
12/08/2015;1200;20,1;92,0;956,5;4,8;18,0;10,0;;;17,9;2,0;
12/08/2015;1800;24,0;72,0;952,5;4,6;14,0;8,0;;;;;
13/08/2015;0000;19,7;93,0;956,2;3,6;14,0;8,0;8,40;25,1;;;
13/08/2015;1200;20,1;94,0;957,4;2,5;14,0;10,0;;;16,3;0,0;
13/08/2015;1800;24,3;75,0;954,1;3,8;14,0;6,0;;;;;
14/08/2015;0000;20,1;89,0;957,0;3,0;14,0;4,0;2,00;25,0;;;
14/08/2015;1200;22,2;87,0;957,4;4,5;9,0;9,0;;;17,9;0,1;
14/08/2015;1800;23,3;78,0;954,7;4,3;14,0;9,0;;;;;
15/08/2015;0000;20,5;96,0;956,8;3,3;9,0;9,0;4,70;26,2;;;
15/08/2015;1200;21,7;90,0;957,0;4,5;14,0;10,0;;;19,3;0,3;
15/08/2015;1800;23,1;80,0;954,7;3,1;14,0;9,0;;;;;
16/08/2015;0000;20,2;93,0;956,7;3,3;14,0;9,0;4,80;25,1;;;
16/08/2015;1200;19,6;94,0;957,7;2,1;14,0;10,0;;;18,1;3,2;
16/08/2015;1800;23,9;78,0;954,3;3,3;14,0;9,0;;;;;
17/08/2015;0000;20,3;91,0;957,1;3,8;14,0;10,0;10,40;26,6;;;
17/08/2015;1200;22,1;78,0;956,9;5,6;14,0;7,0;;;17,8;0,8;
17/08/2015;1800;24,9;69,0;953,1;4,3;14,0;7,0;;;;;
18/08/2015;0000;20,0;88,0;956,0;3,1;14,0;5,0;10,20;27,7;;;
18/08/2015;1200;22,8;71,0;956,4;5,3;14,0;7,0;;;18,5;0,3;
18/08/2015;1800;25,7;59,0;952,9;5,5;14,0;5,0;;;;;
19/08/2015;0000;20,2;83,0;955,5;3,6;14,0;5,0;3,40;27,2;;;
19/08/2015;1200;20,6;87,0;955,6;5,0;23,0;10,0;;;17,7;0,0;
19/08/2015;1800;25,3;60,0;952,4;4,5;9,0;8,0;;;;;
20/08/2015;0000;20,6;86,0;954,9;3,1;14,0;5,0;6,00;27,7;;;
20/08/2015;1200;22,1;85,0;955,0;2,1;23,0;10,0;;;18,6;0,0;
20/08/2015;1800;26,3;67,0;951,9;3,5;9,0;4,0;;;;;
21/08/2015;0000;20,5;88,0;954,9;3,6;9,0;7,0;7,10;28,2;;;
21/08/2015;1200;21,7;92,0;955,1;2,8;9,0;10,0;;;19,5;0,0;
21/08/2015;1800;26,5;67,0;952,3;3,8;14,0;6,0;;;;;
22/08/2015;0000;20,7;91,0;955,3;3,5;9,0;7,0;9,00;29,1;;;
22/08/2015;1200;22,8;78,0;955,2;3,5;14,0;8,0;;;19,7;0,0;
22/08/2015;1800;27,0;59,0;951,1;5,0;14,0;6,0;;;;;
23/08/2015;0000;20,9;86,0;954,4;3,5;14,0;5,0;10,10;28,3;;;
23/08/2015;1200;24,0;69,0;954,3;4,0;14,0;6,0;;;18,8;0,0;
23/08/2015;1800;27,2;57,0;950,4;4,6;14,0;4,0;;;;;
24/08/2015;0000;20,8;86,0;953,3;3,3;14,0;0,0;10,50;28,0;;;
24/08/2015;1200;22,1;78,0;955,1;3,8;14,0;7,0;;;17,0;0,0;
24/08/2015;1800;26,4;56,0;951,8;4,3;14,0;4,0;;;;;
25/08/2015;0000;20,5;91,0;954,4;3,1;14,0;3,0;9,10;28,1;;;
25/08/2015;1200;22,7;87,0;955,9;3,5;14,0;7,0;;;19,3;0,0;
25/08/2015;1800;26,7;56,0;952,5;3,8;14,0;5,0;;;;;
26/08/2015;0000;21,0;91,0;955,1;3,1;14,0;7,0;8,50;28,7;;;
26/08/2015;1200;23,0;88,0;955,3;4,3;23,0;9,0;;;19,6;0,0;
26/08/2015;1800;26,7;55,0;952,9;4,5;14,0;5,0;;;;;
27/08/2015;0000;21,2;88,0;956,0;2,8;14,0;6,0;9,70;28,4;;;
27/08/2015;1200;22,7;74,0;954,7;5,1;23,0;7,0;;;18,5;0,0;
27/08/2015;1800;26,8;52,0;951,7;5,0;14,0;4,0;;;;;
28/08/2015;0000;20,6;86,0;955,1;4,5;14,0;7,0;9,60;28,5;;;
28/08/2015;1200;23,1;77,0;956,7;3,5;18,0;7,0;;;19,3;0,0;
28/08/2015;1800;26,6;55,0;952,7;4,3;14,0;5,0;;;;;
29/08/2015;0000;20,7;89,0;956,3;3,1;14,0;4,0;8,60;28,2;;;
29/08/2015;1200;21,6;84,0;956,2;4,3;14,0;8,0;;;17,8;0,0;
29/08/2015;1800;26,7;55,0;953,5;4,6;14,0;5,0;;;;;
30/08/2015;0000;20,8;89,0;956,7;3,5;14,0;7,0;6,40;27,4;;;
30/08/2015;1200;20,9;89,0;957,6;3,6;23,0;10,0;;;18,0;1,1;
30/08/2015;1800;25,9;64,0;954,3;4,5;14,0;4,0;;;;;
31/08/2015;0000;20,8;85,0;957,4;3,3;14,0;6,0;10,60;29,0;;;
31/08/2015;1200;22,5;75,0;956,7;3,8;18,0;8,0;;;18,6;0,0;
31/08/2015;1800;28,0;49,0;953,1;4,0;14,0;3,0;;;;;
01/09/2015;0000;20,7;87,0;956,3;2,8;14,0;4,0;4,50;26,1;;;
01/09/2015;1200;21,7;84,0;956,3;3,1;18,0;10,0;;;18,5;0,0;
01/09/2015;1800;25,3;67,0;953,1;4,3;14,0;7,0;;;;;
02/09/2015;0000;19,5;95,0;956,0;3,6;14,0;8,0;8,00;28,8;;;
02/09/2015;1200;21,8;78,0;956,0;2,5;18,0;7,0;;;18,6;0,0;
02/09/2015;1800;28,3;58,0;953,1;3,5;14,0;6,0;;;;;
03/09/2015;0000;20,4;87,0;955,8;3,8;18,0;4,0;7,50;28,8;;;
03/09/2015;1200;23,6;73,0;956,7;3,5;18,0;8,0;;;18,7;0,0;
03/09/2015;1800;28,2;57,0;952,9;4,0;14,0;6,0;;;;;
04/09/2015;0000;21,4;89,0;955,8;3,3;14,0;8,0;8,60;30,3;;;
04/09/2015;1200;23,6;77,0;956,7;3,6;18,0;7,0;;;18,8;0,0;
04/09/2015;1800;29,0;51,0;952,6;3,6;14,0;4,0;;;;;
05/09/2015;0000;21,7;91,0;955,8;4,0;14,0;3,0;10,00;30,2;;;
05/09/2015;1200;24,6;73,0;955,9;3,8;23,0;8,0;;;19,5;0,0;
05/09/2015;1800;28,9;51,0;951,8;3,8;14,0;4,0;;;;;
06/09/2015;0000;21,4;90,0;955,1;4,6;14,0;6,0;9,60;29,5;;;
06/09/2015;1200;23,1;72,0;955,4;5,3;23,0;8,0;;;19,3;0,0;
06/09/2015;1800;27,8;50,0;952,8;3,8;14,0;3,0;;;;;
07/09/2015;0000;21,1;86,0;955,9;3,5;18,0;2,0;9,20;28,4;;;
07/09/2015;1200;20,7;85,0;956,1;5,3;23,0;10,0;;;18,6;0,0;
07/09/2015;1800;27,3;53,0;951,9;4,8;14,0;2,0;;;;;
08/09/2015;0000;20,4;89,0;955,1;3,0;9,0;2,0;7,80;28,5;;;
08/09/2015;1200;22,6;76,0;955,9;3,1;18,0;9,0;;;19,3;0,0;
08/09/2015;1800;28,4;52,0;951,6;4,5;9,0;1,0;;;;;
09/09/2015;0000;21,4;84,0;954,4;2,8;14,0;2,0;3,50;26,6;;;
09/09/2015;1200;22,9;78,0;954,9;4,6;18,0;10,0;;;19,5;0,0;
09/09/2015;1800;26,1;61,0;952,4;4,5;18,0;6,0;;;;;
10/09/2015;0000;20,8;90,0;955,1;3,1;18,0;6,0;9,20;27,7;;;
10/09/2015;1200;23,9;70,0;955,8;3,1;18,0;7,0;;;19,3;0,7;
10/09/2015;1800;25,7;63,0;951,6;4,8;14,0;6,0;;;;;
11/09/2015;0000;21,3;85,0;954,4;4,3;14,0;3,0;6,40;28,4;;;
11/09/2015;1200;23,2;76,0;954,1;4,0;18,0;10,0;;;19,0;0,0;
11/09/2015;1800;26,9;56,0;951,0;4,3;14,0;4,0;;;;;
12/09/2015;0000;21,4;79,0;953,6;3,3;14,0;5,0;6,50;28,9;;;
12/09/2015;1200;21,5;92,0;956,0;3,1;18,0;10,0;;;19,1;1,6;
12/09/2015;1800;26,8;58,0;952,3;4,3;14,0;5,0;;;;;
13/09/2015;0000;21,0;89,0;955,1;4,1;14,0;6,0;5,00;29,4;;;
13/09/2015;1200;22,7;82,0;955,8;4,0;23,0;10,0;;;19,6;0,8;
13/09/2015;1800;27,5;56,0;951,7;4,6;14,0;4,0;;;;;
14/09/2015;0000;20,9;89,0;954,8;4,3;14,0;6,0;9,20;29,9;;;
14/09/2015;1200;23,1;74,0;956,7;3,1;18,0;8,0;;;19,3;0,0;
14/09/2015;1800;28,3;52,0;952,9;4,3;18,0;5,0;;;;;
15/09/2015;0000;21,3;89,0;956,0;3,8;18,0;4,0;6,70;28,2;;;
15/09/2015;1200;20,6;97,0;957,5;4,1;18,0;10,0;;;18,6;7,6;
15/09/2015;1800;27,9;56,0;953,4;3,8;14,0;5,0;;;;;
16/09/2015;0000;20,5;87,0;956,7;3,8;14,0;4,0;6,50;26,8;;;
16/09/2015;1200;21,6;94,0;948,1;3,8;14,0;9,0;;;18,4;0,0;
16/09/2015;1800;26,3;59,0;952,9;4,5;14,0;6,0;;;;;
17/09/2015;0000;20,5;88,0;955,3;4,0;14,0;3,0;6,70;27,7;;;
17/09/2015;1200;21,1;88,0;955,3;2,6;14,0;10,0;;;18,5;0,3;
17/09/2015;1800;26,2;60,0;952,1;4,6;14,0;6,0;;;;;
18/09/2015;0000;20,7;89,0;955,0;4,0;14,0;4,0;9,20;28,9;;;
18/09/2015;1200;23,1;76,0;955,8;4,3;14,0;9,0;;;19,3;0,2;
18/09/2015;1800;26,7;53,0;952,3;4,8;14,0;5,0;;;;;
19/09/2015;0000;20,8;88,0;955,3;4,1;9,0;2,0;6,20;27,4;;;
19/09/2015;1200;22,8;79,0;956,6;4,8;9,0;9,0;;;18,5;0,0;
19/09/2015;1800;25,4;69,0;953,0;4,8;9,0;8,0;;;;;
20/09/2015;0000;20,8;90,0;955,9;4,3;14,0;8,0;9,50;29,2;;;
20/09/2015;1200;23,6;73,0;956,7;4,6;14,0;8,0;;;19,0;0,0;
20/09/2015;1800;26,9;54,0;952,2;5,0;14,0;5,0;;;;;
21/09/2015;0000;20,8;86,0;955,3;3,8;14,0;7,0;9,10;29,7;;;
21/09/2015;1200;22,9;80,0;956,4;4,8;14,0;8,0;;;18,6;0,0;
21/09/2015;1800;27,8;53,0;951,9;4,8;9,0;4,0;;;;;
22/09/2015;0000;21,0;89,0;955,3;4,5;9,0;7,0;9,80;29,2;;;
22/09/2015;1200;23,2;72,0;956,6;4,0;14,0;7,0;;;18,5;0,0;
22/09/2015;1800;27,9;51,0;951,7;4,6;9,0;2,0;;;;;
23/09/2015;0000;21,4;81,0;955,5;4,1;14,0;4,0;9,30;29,6;;;
23/09/2015;1200;24,0;72,0;956,5;3,8;23,0;8,0;;;19,6;0,0;
23/09/2015;1800;27,8;50,0;951,7;5,0;9,0;4,0;;;;;
24/09/2015;0000;21,6;86,0;955,4;3,6;14,0;3,0;8,60;29,5;;;
24/09/2015;1200;24,4;69,0;956,6;5,6;9,0;8,0;;;19,9;0,0;
24/09/2015;1800;28,1;51,0;952,1;5,1;9,0;4,0;;;;;
25/09/2015;0000;20,6;91,0;955,9;3,8;9,0;6,0;9,60;29,5;;;
25/09/2015;1200;24,5;63,0;956,0;4,3;23,0;7,0;;;19,3;0,0;
25/09/2015;1800;27,7;51,0;952,5;4,6;9,0;4,0;;;;;
26/09/2015;0000;20,8;88,0;956,2;4,0;9,0;5,0;9,40;29,6;;;
26/09/2015;1200;23,5;72,0;955,8;4,5;23,0;9,0;;;19,3;0,0;
26/09/2015;1800;28,3;50,0;951,1;4,8;9,0;3,0;;;;;
27/09/2015;0000;20,9;88,0;954,8;4,1;9,0;4,0;10,00;29,1;;;
27/09/2015;1200;24,1;57,0;956,2;5,1;14,0;4,0;;;18,8;0,0;
27/09/2015;1800;27,6;48,0;951,4;5,1;9,0;3,0;;;;;
28/09/2015;0000;20,6;86,0;955,2;3,6;9,0;0,0;8,50;30,0;;;
28/09/2015;1200;24,1;66,0;955,8;4,6;14,0;6,0;;;18,6;0,0;
28/09/2015;1800;28,0;49,0;951,0;5,0;9,0;5,0;;;;;
29/09/2015;0000;20,7;88,0;954,2;4,3;9,0;0,0;6,70;30,0;;;
29/09/2015;1200;24,3;61,0;953,9;4,3;23,0;9,0;;;18,6;0,0;
29/09/2015;1800;27,8;50,0;950,0;5,1;9,0;4,0;;;;;
30/09/2015;0000;20,8;89,0;953,2;4,1;9,0;2,0;9,60;29,9;;;
30/09/2015;1200;24,5;64,0;954,0;4,6;14,0;7,0;;;18,8;0,0;
30/09/2015;1800;28,0;48,0;949,4;5,5;9,0;3,0;;;;;
01/10/2015;0000;20,9;85,0;952,8;4,1;9,0;7,0;9,50;29,9;;;
01/10/2015;1200;24,9;58,0;954,6;6,3;23,0;7,0;;;19,3;0,0;
01/10/2015;1800;27,9;52,0;950,2;5,3;9,0;4,0;;;;;
02/10/2015;0000;21,2;84,0;953,9;4,5;9,0;3,0;10,50;29,8;;;
02/10/2015;1200;23,9;70,0;954,7;5,0;14,0;7,0;;;18,7;0,0;
02/10/2015;1800;28,1;48,0;950,2;5,3;9,0;2,0;;;;;
03/10/2015;0000;21,1;89,0;953,9;4,1;9,0;4,0;8,90;30,4;;;
03/10/2015;1200;23,0;75,0;955,2;3,5;14,0;7,0;;;19,7;0,0;
03/10/2015;1800;28,2;47,0;950,6;5,3;14,0;5,0;;;;;
04/10/2015;0000;21,0;87,0;954,5;4,5;14,0;4,0;9,50;30,7;;;
04/10/2015;1200;25,0;63,0;955,7;4,8;14,0;6,0;;;18,6;0,0;
04/10/2015;1800;29,4;46,0;951,1;4,8;14,0;2,0;;;;;
05/10/2015;0000;21,3;86,0;954,5;4,6;14,0;4,0;7,70;30,9;;;
05/10/2015;1200;24,4;73,0;955,1;3,5;9,0;9,0;;;19,0;0,0;
05/10/2015;1800;29,2;48,0;950,6;4,6;9,0;7,0;;;;;
06/10/2015;0000;21,3;88,0;955,6;4,6;9,0;7,0;4,00;28,9;;;
06/10/2015;1200;23,4;85,0;955,9;2,6;23,0;9,0;;;20,3;0,1;
06/10/2015;1800;27,4;57,0;951,4;3,8;9,0;7,0;;;;;
07/10/2015;0000;21,5;86,0;955,5;3,8;9,0;6,0;9,90;29,8;;;
07/10/2015;1200;25,1;70,0;954,5;3,1;23,0;7,0;;;20,3;0,0;
07/10/2015;1800;28,2;49,0;950,1;4,5;14,0;6,0;;;;;
08/10/2015;0000;21,2;85,0;954,8;3,3;9,0;4,0;10,60;29,6;;;
08/10/2015;1200;24,9;66,0;956,1;3,0;18,0;6,0;;;19,2;0,0;
08/10/2015;1800;27,9;50,0;950,7;4,8;14,0;5,0;;;;;
09/10/2015;0000;21,2;82,0;955,0;4,5;14,0;6,0;7,50;29,9;;;
09/10/2015;1200;23,7;73,0;955,3;4,8;14,0;7,0;;;19,1;0,0;
09/10/2015;1800;27,5;51,0;951,8;4,8;14,0;4,0;;;;;
10/10/2015;0000;20,8;90,0;956,4;4,5;14,0;6,0;9,40;29,9;;;
10/10/2015;1200;24,4;69,0;955,9;4,5;23,0;7,0;;;19,0;0,0;
10/10/2015;1800;28,5;47,0;952,2;5,0;14,0;4,0;;;;;
11/10/2015;0000;20,9;88,0;955,9;4,0;14,0;6,0;9,40;29,0;;;
11/10/2015;1200;24,0;63,0;956,0;4,3;14,0;6,0;;;18,6;0,0;
11/10/2015;1800;26,5;58,0;951,3;5,1;14,0;6,0;;;;;
12/10/2015;0000;21,0;87,0;954,9;4,1;14,0;7,0;6,40;29,7;;;
12/10/2015;1200;23,1;75,0;956,8;5,1;14,0;7,0;;;19,6;0,0;
12/10/2015;1800;27,5;53,0;952,3;5,3;14,0;7,0;;;;;
13/10/2015;0000;20,9;86,0;955,6;4,0;14,0;6,0;9,40;29,9;;;
13/10/2015;1200;25,3;66,0;956,2;6,3;23,0;7,0;;;19,3;0,0;
13/10/2015;1800;28,0;51,0;952,0;4,8;14,0;4,0;;;;;
14/10/2015;0000;22,6;81,0;955,8;4,3;14,0;7,0;1,40;25,8;;;
14/10/2015;1200;21,9;94,0;956,7;2,1;14,0;10,0;;;19,3;4,6;
14/10/2015;1800;22,5;94,0;952,4;4,3;14,0;10,0;;;;;
15/10/2015;0000;20,4;91,0;955,6;4,5;14,0;9,0;0,90;25,2;;;
15/10/2015;1200;21,4;87,0;955,4;4,5;14,0;10,0;;;19,1;2,0;
15/10/2015;1800;23,9;83,0;952,0;3,5;14,0;10,0;;;;;
16/10/2015;0000;21,2;87,0;955,6;3,5;14,0;8,0;9,80;28,6;;;
16/10/2015;1200;25,1;60,0;955,7;6,3;14,0;7,0;;;19,0;0,5;
16/10/2015;1800;26,8;56,0;951,9;4,8;14,0;3,0;;;;;
17/10/2015;0000;21,2;85,0;955,3;3,5;14,0;6,0;10,30;30,0;;;
17/10/2015;1200;22,5;74,0;954,9;4,1;23,0;6,0;;;19,1;0,0;
17/10/2015;1800;29,0;46,0;951,0;4,1;14,0;2,0;;;;;
18/10/2015;0000;21,4;83,0;954,4;3,5;14,0;5,0;8,80;30,7;;;
18/10/2015;1200;22,9;82,0;955,5;3,0;23,0;9,0;;;19,4;0,2;
18/10/2015;1800;29,5;48,0;952,1;3,8;14,0;2,0;;;;;
19/10/2015;0000;21,4;84,0;955,8;3,8;14,0;5,0;8,80;30,6;;;
19/10/2015;1200;24,6;67,0;956,7;4,8;23,0;8,0;;;19,5;0,0;
19/10/2015;1800;29,1;48,0;952,2;4,8;14,0;4,0;;;;;
20/10/2015;0000;21,1;87,0;955,8;4,1;9,0;5,0;9,60;30,5;;;
20/10/2015;1200;24,3;71,0;955,7;3,6;14,0;6,0;;;18,5;0,0;
20/10/2015;1800;29,1;46,0;952,0;4,6;14,0;4,0;;;;;
21/10/2015;0000;21,2;84,0;955,8;3,5;9,0;2,0;10,00;31,4;;;
21/10/2015;1200;24,7;65,0;954,3;5,5;14,0;5,0;;;19,3;0,0;
21/10/2015;1800;29,3;47,0;950,1;4,8;9,0;5,0;;;;;
22/10/2015;0000;21,4;86,0;953,8;4,5;9,0;4,0;10,00;30,7;;;
22/10/2015;1200;24,8;61,0;954,7;4,3;14,0;8,0;;;19,3;0,0;
22/10/2015;1800;29,4;46,0;949,9;4,3;14,0;1,0;;;;;
