Nome: CAMPINA GRANDE
Codigo Estacao: 82795
Latitude: -7.22555554
Longitude: -35.90472222
Altitude: 546.27
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2006-08-21;9.2;0;28.2;22.66;19.6;73.5;3.966667;
2006-08-22;9.4;0;27.8;22.56;20.3;76.75;3.2;
2006-08-23;8.6;0;27.3;22.8;20.3;71;3.633333;
2006-08-24;7.2;0;27.6;22.3;19.5;71.5;3.133333;
2006-08-25;4.8;0;25.1;21.7;18.8;79.75;4.233333;
2006-08-26;9;1.8;27.6;22.06;18.5;64.75;3.166667;
2006-08-27;10.5;0;28.7;22.4;17.8;69.5;3.166667;
2006-08-28;10.1;0;28.7;22.86;18.8;70.75;3.933333;
2006-08-29;9.3;0;28.9;22.96;18.9;70.25;4.2;
2006-08-30;8.8;0;29.7;23.8;19.8;73.5;2.9;
2006-08-31;.5;0;26.4;21.86;19.6;83.25;3.233333;
2006-09-01;4.8;2.1;26.4;22.04;19.3;76.5;3.066667;
2006-09-02;9.8;0;29;22.22;17.8;75.75;2.8;
2006-09-03;8.4;.2;29.1;23.06;20.3;75.75;4.566667;
2006-09-04;8.2;0;29.3;23;20.4;76.25;4.066667;
2006-09-05;10.3;0;29.5;23.46;20.3;69.25;3.533333;
2006-09-06;9.5;0;28.9;23.54;19.9;64.25;3.3;
2006-09-07;8.5;.3;28.7;23.04;19.1;65;5.6;
2006-09-08;6.6;.9;28.4;22.22;19.2;73.75;4.233333;
2006-09-09;10.9;0;28.8;22.88;18.6;72.25;3.433333;
2006-09-10;8.1;.5;28.8;22.92;19.5;72.75;3.933333;
2006-09-11;4;0;25.6;21.68;19.2;78.25;4.066667;
2006-09-12;8.9;.2;28;22.16;18.5;60.25;4;
2006-09-13;8.9;0;28.1;22.64;17.8;68.25;4.4;
2006-09-14;8.2;.8;28.3;22.68;18.8;73.5;5.1;
2006-09-15;10.4;0;29.7;23.2;18.5;70.25;3.966667;
2006-09-16;2.7;2;25.6;22.08;20.3;90.5;4.066667;
2006-09-17;9;4.9;28.5;23.12;20.2;71.25;4.033333;
2006-09-18;9.6;0;29.1;23.32;19.3;69;4.3;
2006-09-19;9.1;.5;29.4;22.86;19.3;71.5;4.7;
2006-09-20;9.2;0;29.1;23.12;20.1;69.5;4.633333;
2006-09-21;9.4;0;29.3;23.16;20;74.25;3.666667;
2006-09-22;8.5;0;29.1;23.34;20.3;72.75;5.666667;
2006-09-23;10.2;0;29.8;23.14;19.3;67.5;4.6;
2006-09-24;10.1;0;31;23.56;19.5;64.75;4.3;
2006-09-25;9.7;0;30.5;23.92;20.3;68.5;3.866667;
2006-09-26;10.2;0;30.4;23.96;19.6;65.75;4.666667;
2006-09-27;5;0;27.7;23;20.6;73.75;3.866667;
2006-09-28;9.7;0;29.1;23.1;20.1;65.5;3.866667;
2006-09-29;11.2;0;30.2;23.24;18.8;64.75;3.966667;
2006-09-30;9.9;0;30.1;23.84;19.6;69;4.433333;
2006-10-01;9.2;0;29.9;23.72;20.5;69.5;5.1;
2006-10-02;10.5;0;30.2;23.7;20;67.75;5.2;
2006-10-03;10.7;0;31.7;23.64;19.4;69.25;4.833333;
2006-10-04;10.7;0;30.3;23.54;19.3;68;4.533333;
2006-10-05;9.7;0;30.9;23.86;20.2;65.25;4.133333;
2006-10-06;9.7;0;30.2;23.6;20.3;70;4.633333;
2006-10-07;9.5;0;30;23.58;20.4;71;4.566667;
2006-10-08;9.6;0;30.7;23.82;20.3;81.75;4.966667;
2006-10-09;10.7;0;30.4;23.96;20;68.5;4.3;
2006-10-10;8.9;0;30.2;24.06;20.9;70;4.4;
2006-10-11;10.2;0;30.5;24.4;20.8;70.25;4.133333;
2006-10-12;8.3;0;30.6;24.02;20.6;71.25;3.7;
2006-10-13;9.1;0;30.5;23.92;20.3;67.75;4.066667;
2006-10-14;10.1;0;31.4;24.7;20.4;69.25;4.433333;
2006-10-15;10.3;0;31.5;25.02;21.4;67.5;4.233333;
2006-10-16;9.7;0;31.2;24.58;21;63.75;4.766667;
2006-10-17;10.1;0;31.7;24.3;20.6;70.25;4.333333;
2006-10-18;10;0;31.4;24.58;21.1;70.5;4.1;
2006-10-19;9.9;0;31.2;24.18;20.6;69;4.333333;
2006-10-20;9.9;0;31.9;24.4;20.6;64.5;3.8;
2006-10-21;10.7;0;33.5;25.22;20.5;67;3.6;
2006-10-22;10.1;0;32.8;25.54;21.3;66;3.233333;
2006-10-23;8.1;0;31.3;24.74;21.1;71;4.566667;
2006-10-24;10.1;1.3;30.3;23.62;19.9;74;4.066667;
2006-10-25;6;2.6;30.4;23.36;20.4;74.75;3.633333;
2006-10-26;8.4;.1;30.4;23.44;20.6;74.25;3.9;
2006-10-27;10.1;0;31.5;24.46;20.3;65.25;4.1;
2006-10-28;11;0;31.8;24.38;20;66.5;3.866667;
2006-10-29;8.3;0;30.4;23.9;20.6;68.5;3.8;
2006-10-30;9.2;0;30.2;24.42;20.7;62.5;3.833333;
2006-10-31;7.6;1.9;30.4;23.68;20.3;71.75;4.066667;
2006-11-01;10.4;0;31;24.2;20;65;4.366667;
2006-11-02;10;.6;31.3;24.8;21.2;67.25;4.9;
2006-11-03;9.1;0;30.9;24.54;20.8;58.75;4.433333;
2006-11-04;11;0;30.7;23.74;19.5;67.25;4.7;
2006-11-05;10.6;0;30.7;24.42;20.5;65.75;5.433333;
2006-11-06;8.2;0;31.3;24.56;21;67;2.933333;
2006-11-07;null;0;null;24.9;null;70.5;3.633333;
2006-11-08;9.7;0;32;25.26;22.1;69;3.9;
2006-11-09;10.8;0;32.3;25.08;21.1;67;4.3;
2006-11-10;9;0;30.9;24.6;21.3;72.75;3.7;
2006-11-11;10.2;0;31.6;24.82;19.9;63;4.133333;
2006-11-12;11.2;0;32.2;24.84;20.8;67.25;4.433333;
2006-11-13;10.7;0;31.6;24.86;21.4;66.75;4.9;
2006-11-14;11.6;0;31.2;24.68;20.5;61.5;4.833333;
2006-11-15;7.3;.8;29.5;23.7;21;79;4.133333;
2006-11-16;5.5;9.6;27.9;22.64;19.6;79.25;4.133333;
2006-11-17;5.5;1.2;27.8;23.02;20.1;90.25;4.333333;
2006-11-18;10.2;24.7;28.9;23.84;20.1;73.25;4.033333;
2006-11-19;8.8;0;30.4;24.42;21;72;4.5;
2006-11-20;8.4;1;30.2;24.54;20.9;75.75;4.333333;
2006-11-21;9.3;0;30.2;24.2;21.3;70;3.866667;
2006-11-22;9;0;30.1;24.38;21;70.25;4.366667;
2006-11-23;10.4;0;31.3;26.76;20.8;53.5;5.4;
2006-11-24;8.8;1.4;29.9;23.9;20.3;72.25;4.233333;
2006-11-25;8.3;0;30;23.6;20.9;74.25;5.1;
2006-11-26;9.9;1.1;30;23.5;19.5;70.75;4.1;
2006-11-27;10.2;0;30.8;24.38;20.6;70.75;4.233333;
2006-11-28;10.2;0;31.3;24.66;21.4;70;4.533333;
2006-11-29;9.1;0;31.5;24.92;21.3;70;4.533333;
2006-11-30;11;0;31.8;24.18;21;69.25;3.566667;
2006-12-01;8.9;0;30.4;24.5;20.1;66.25;3.8;
2006-12-02;4;0;30.3;24.46;21;71.5;4.1;
2006-12-03;10.3;0;30.4;24.64;20.9;66;4.566667;
2006-12-04;7.6;0;30;24.06;20.3;62.25;3.733333;
2006-12-05;8.5;0;30.3;24.22;20.5;70.75;4.466667;
2006-12-06;10.7;0;31.6;24.9;20.6;59;3.9;
2006-12-07;9.9;0;31.5;24.74;20.5;71;2.933333;
2006-12-08;9.7;0;31.6;25.76;22.1;66.25;3.366667;
2006-12-09;9.8;0;32.1;25.4;22;66.75;3.966667;
2006-12-10;10.1;0;32;25.28;21.3;65;4.066667;
2006-12-11;9.9;0;32.7;25.7;21.3;65.75;3.666667;
2006-12-12;9.5;0;32;25;21.9;69.75;4.366667;
2006-12-13;9.9;0;32.4;25.74;21.5;67;4.933333;
2006-12-14;10.2;0;32;25.16;21.8;64.25;4.9;
2006-12-15;8.6;0;31.7;24.76;20.6;67.75;4.033333;
2006-12-16;8.2;.2;31.4;24.5;21.5;70.75;3.966667;
2006-12-17;10.1;0;32.2;25.44;21.9;65;4.866667;
2006-12-18;10.4;0;31.5;25.42;22.3;67;4.2;
2006-12-19;4;0;27.8;23.38;20.8;82;3.733333;
2006-12-20;9.8;1.9;30.9;24.94;21.3;72;4.2;
2006-12-21;10.4;0;30.9;24.56;21.3;67.25;4.6;
2006-12-22;8.3;0;31.7;24.38;20.3;67.5;4.066667;
2006-12-23;9.1;0;31.9;24.86;20.6;67.5;3.3;
2006-12-24;8.1;0;31.3;24.82;21.3;64.5;3.3;
2006-12-25;10.1;0;32.4;24.9;21.5;68.25;3.833333;
2006-12-26;9.6;0;31.4;24.56;21.3;69.5;3.4;
2006-12-27;10;0;32.5;25.68;21.4;67.25;2.966667;
2006-12-28;null;0;null;25.72;null;71.5;5.533333;
2006-12-29;9.8;0;32.5;25.48;22.3;68.5;4.266667;
2006-12-30;9.7;0;31;24.96;21.7;73.75;4.866667;
2006-12-31;7.5;2.1;31.6;25.02;21;71.5;3.8;
2007-01-01;10.3;2.2;31;24.68;20.8;68.5;3.848133;
2007-01-02;1.9;.9;26.8;22.68;20.9;91.5;4.333333;
2007-01-03;5.9;7.4;30.5;24.24;20.3;73.75;4.366667;
2007-01-04;2.8;9.9;28.1;23.12;20.5;82.75;3.533333;
2007-01-05;8.1;3.8;29.7;24.32;21.3;77.25;3.7;
2007-01-06;7.7;0;29.7;24.22;21.5;80.25;4.7;
2007-01-07;8.8;1.6;30;24.56;21.3;72;4.1;
2007-01-08;4.2;.5;29.5;24.3;21.4;77.5;4.033333;
2007-01-09;6.1;0;31;25.04;21.9;75;3.9;
2007-01-10;6.1;2.1;30.2;24.32;21;79.25;3.933333;
2007-01-11;8.8;.2;31.1;25.28;21.6;72.25;4.566667;
2007-01-12;5.2;0;29.8;24.44;22.3;74;3.266667;
2007-01-13;9.2;0;31;25.02;21.3;68;3.966667;
2007-01-14;9;0;31.5;25.66;21.7;65.75;4.4;
2007-01-15;7.9;0;31.8;25.84;22.3;70.25;3.033333;
2007-01-16;8.3;0;31.6;25.76;22.1;72;3.633333;
2007-01-17;7;.4;31.1;25.36;22.3;69.25;4.366667;
2007-01-18;10.6;0;31.4;25.04;21.3;62.75;4.933333;
2007-01-19;10.5;0;32;25.22;20.5;69.5;4.833333;
2007-01-20;9.3;0;32.1;25.74;22.3;69.5;4.3;
2007-01-21;10.1;0;33;25.24;21.5;65;4.266667;
2007-01-22;10.3;0;32.5;25.6;21.3;63.75;4.133333;
2007-01-23;7.3;0;31.6;25.06;21.3;65.75;3.433333;
2007-01-24;8.1;0;31.5;25.04;20.9;66.75;4.133333;
2007-01-25;9.2;0;32.3;25.82;22.1;69.5;4.166667;
2007-01-26;9.7;0;32.3;25.62;22.3;66.25;4.733333;
2007-01-27;9.4;0;32.4;25.5;21.4;68.75;4.033333;
2007-01-28;9.2;0;33.3;25.68;21.8;69.75;4.466667;
2007-01-29;6.4;0;31.8;25.9;22.1;67.25;4;
2007-01-30;8.2;0;33.2;26.1;22.3;66.25;3.033333;
2007-01-31;10.9;0;33.4;26.12;21.6;63;4.066667;
2007-02-01;5.1;0;32.2;25.88;22.4;67.75;3.4;
2007-02-02;8.9;0;33.4;26.1;22.6;69.25;3.966667;
2007-02-03;9.9;0;33.2;26.14;22.5;68;3.166667;
2007-02-04;9.2;0;33;26.28;22.7;70.25;4.133333;
2007-02-05;8.5;0;32.5;26.12;22.8;68;4.533333;
2007-02-06;8.3;0;32.1;25.78;22.3;65.25;4.466667;
2007-02-07;11.1;0;33.4;25.92;21.6;63;3.166667;
2007-02-08;10.2;0;33.1;26.28;22;68.25;4.266667;
2007-02-09;11.2;.1;33;26.36;22.2;62;4.8;
2007-02-10;10.9;0;32.3;26.14;21.4;61.5;5.466667;
2007-02-11;10.1;0;33.2;25.82;22;62.75;3.266667;
2007-02-12;9.5;0;34.1;26.84;22.5;59;2.666667;
2007-02-13;6.2;0;32.7;26.5;23;70.25;3.133333;
2007-02-14;1.7;23.5;28;24.74;21.5;78;3.6;
2007-02-15;8;1.3;31.7;25.88;22.5;70.75;3.366667;
2007-02-16;7.9;0;31.7;25.94;22.5;67.75;3.733333;
2007-02-17;5.3;0;29.7;24.54;22.3;81;2.733333;
2007-02-18;7.7;2.6;30.2;24.84;21.4;76.25;2.733333;
2007-02-19;7;.5;29;24.64;21.7;65.5;2.666667;
2007-02-20;5.3;0;30.2;26.88;20.5;56;3.033333;
2007-02-21;5.7;11.3;30.3;23.84;20.3;83.25;4;
2007-02-22;5.9;21.8;28.7;23.64;20.4;81.25;4.133333;
2007-02-23;6.9;2.1;28.5;24.14;21.5;82.5;2.633333;
2007-02-24;6.3;6.1;28.4;24.18;21.3;84.75;3.3;
2007-02-25;10.5;0;30.4;24.88;21.4;77;3.933333;
2007-02-26;9.8;.3;30.1;24.78;22.3;78;4.666667;
2007-02-27;9.6;0;30.5;25.18;21.4;73;4.633333;
2007-02-28;1.7;.6;26.5;23.54;21.8;89.25;2.666667;
2007-03-01;.5;30.1;26.4;22.48;20.3;93.25;2.8;
2007-03-02;9.7;12.6;28.3;23.62;20.6;74.5;3.533333;
2007-03-03;10;0;29.2;24.1;21.4;80;4.166667;
2007-03-04;8.4;0;28.6;24.1;21.3;79.5;3.1;
2007-03-05;10.7;5.3;29.1;24.16;20.5;68.5;3.733333;
2007-03-06;10.4;0;29.7;24.64;20.8;75;4;
2007-03-07;9.9;0;30;24.82;21.6;72.75;3.5;
2007-03-08;9.2;0;29.5;24.76;21.9;70.75;3.2;
2007-03-09;6.7;0;30.5;24.6;20.8;74.5;2.866667;
2007-03-10;8.2;.5;29.8;24.22;20.8;77;2.866667;
2007-03-11;7.9;.5;29.3;24.76;21.9;76.5;3.466667;
2007-03-12;6.8;0;29.7;24.66;21.7;73.25;4.4;
2007-03-13;8.4;0;28.8;24.64;21.5;73.25;4.566667;
2007-03-14;5.3;0;28.9;24.38;21.9;76;3.933333;
2007-03-15;7.8;21.6;29.3;24.18;20.6;78;3.5;
2007-03-16;2;.3;26.8;22.88;20.6;88.75;2.766667;
2007-03-17;4;6.6;28.8;24.22;21.4;88;2.366667;
2007-03-18;4.1;3;30;24.82;22.3;83;2.7;
2007-03-19;7.8;9.3;28.9;24.8;22.3;82.75;2.333333;
2007-03-20;9.6;2.2;30.3;24.88;21.8;75.5;3.8;
2007-03-21;9.8;0;30.1;24.74;21.2;73;3.733333;
2007-03-22;9.7;0;30.3;24.66;21.6;72.75;2.733333;
2007-03-23;7;0;29.3;24.58;21.3;73;3.033333;
2007-03-24;4.7;0;29.2;24.34;21.2;78.5;3.2;
2007-03-25;6.6;0;28.3;23.48;21.4;83.75;1.9;
2007-03-26;9.6;3.2;30.2;24.5;20.5;70.5;3.833333;
2007-03-27;3.5;0;28.3;24.4;21.6;73.5;3.433333;
2007-03-28;8.7;0;29.8;24.76;21.8;71.75;3.8;
2007-03-29;10.3;0;30.4;24.74;20.8;70.25;5.033333;
2007-03-30;5.9;0;29.8;24.96;21.5;69.5;3.4;
2007-03-31;8;0;30.9;24.76;21.3;72.75;3.366667;
2007-04-01;8.9;0;30.9;25.02;21.9;69.5;4.2;
2007-04-02;10.2;0;31.1;25.2;21.3;66.75;4.466667;
2007-04-03;9.2;0;31.4;25;20.7;67;4.366667;
2007-04-04;10.4;0;30.6;24.82;21.3;65;3.7;
2007-04-05;10.9;0;31.5;24.66;20.3;64;3.433333;
2007-04-06;10.6;0;32.6;25.2;19.6;65.25;2.3;
2007-04-07;9.8;0;31.4;25.28;21.3;63.5;3.033333;
2007-04-08;10;0;32.2;25.62;22.5;64.5;3.1;
2007-04-09;10.4;0;32.5;25.68;20.5;71;3.266667;
2007-04-10;9.7;0;31.3;25.76;23;69.5;5.066667;
2007-04-11;7;1.3;30.6;24.52;22.3;70.75;2.466667;
2007-04-12;8.5;0;31.7;24.92;20.1;72.75;4.6;
2007-04-13;6.8;5;31.2;24.94;20;71.5;4.666667;
2007-04-14;9.3;.5;31.8;25.08;20.2;63.5;3.3;
2007-04-15;10.4;0;31.1;24.84;21.1;70;4.2;
2007-04-16;9.7;0;31.5;25.46;21.3;65.75;3.633333;
2007-04-17;9;0;32.3;25.6;21.6;72.75;3.666667;
2007-04-18;0;.2;25.8;23.38;22.2;92.75;2.8;
2007-04-19;.6;24.2;26.8;23;21.3;94;3.466667;
2007-04-20;1.1;10.7;26.5;23.1;21.3;92.5;3.233333;
2007-04-21;.9;22.4;26.7;23;21.3;94;2.933333;
2007-04-22;8.9;16.5;29.5;24.42;21.3;77.75;3.266667;
2007-04-23;7.3;.1;29.2;24.46;21.6;82.25;3.233333;
2007-04-24;8.2;0;29;23.64;21.6;84;2.533333;
2007-04-25;2;28;28.4;23.98;21.3;83.25;1.933333;
2007-04-26;5.5;.5;28.5;24.24;22;79;3.4;
2007-04-27;10.1;0;29.6;24.88;21.5;75.5;2.4;
2007-04-28;5.4;0;28.3;24.46;22.5;82.5;2.466667;
2007-04-29;4.8;22.1;28;23.84;22.3;80.5;3.133333;
2007-04-30;0;7.5;25.1;23.22;21.5;88.25;2.8;
2007-05-01;.4;3.2;26.4;23.12;21.8;87.5;2.3;
2007-05-02;5.9;1.7;28.5;24.04;21.4;78;2.9;
2007-05-03;9.5;0;28.4;23.48;19.5;77;2.666667;
2007-05-04;.6;0;26.8;23.42;21.4;78.75;3.133333;
2007-05-05;2.7;0;27;22.84;20.3;85;3.9;
2007-05-06;4.8;14.4;27.4;23.3;21.3;85;3.9;
2007-05-07;1.6;8.7;25.7;22.88;21.3;92;3.9;
2007-05-08;6.9;9.4;28.3;23.18;20.7;84;3.333333;
2007-05-09;8.1;0;28.1;23.54;20.3;76.25;3.466667;
2007-05-10;5.6;.1;28.4;23.28;19.1;80;2.533333;
2007-05-11;8.8;0;28.9;24.04;21.2;73.25;3.866667;
2007-05-12;9.7;0;28.5;23.64;20.3;74;3.133333;
2007-05-13;10.4;0;28.5;23.22;19.3;76.5;3.3;
2007-05-14;10.3;0;28.4;24.02;20.4;66;2.9;
2007-05-15;8;0;29;24;21.3;78.75;3.866667;
2007-05-16;9.8;0;28.9;23.98;21.3;77.5;3.966667;
2007-05-17;8.5;0;28.7;23.66;20.7;74;3.466667;
2007-05-18;9.6;0;29.2;24.3;20.3;72.75;3.6;
2007-05-19;.5;2.2;25;22.5;21;90.75;3.4;
2007-05-20;10;10.1;28.2;23.3;19.3;71.5;2.8;
2007-05-21;8.9;0;27.9;22.84;18.8;82.75;3.1;
2007-05-22;2.5;3.5;26.6;22.92;20.3;85.25;2.7;
2007-05-23;1.3;0;29.7;23.7;21.3;89.25;3.3;
2007-05-24;6.6;6.2;27.8;23.42;20.3;82.5;2.466667;
2007-05-25;8;0;26.8;23.36;21;76.25;2.7;
2007-05-26;2.7;0;26.2;22.82;20;84;2.466667;
2007-05-27;6.9;2.7;27.5;23.44;21.4;82.75;2.7;
2007-05-28;8.1;0;28.9;23.96;21;78.5;3;
2007-05-29;9;0;29;23.58;19.9;77;3.933333;
2007-05-30;9.1;0;29.1;23.68;19.3;75.75;2.533333;
2007-05-31;6.5;0;25.6;22.72;21.3;85.75;2.924067;
2007-06-01;7;2.4;27.8;22.92;20;79.5;3.466667;
2007-06-02;0;9.9;24.5;21.9;20.3;92.5;2.6;
2007-06-03;.2;4.6;26.1;22.56;20.3;86;2.566667;
2007-06-04;4;0;27.2;23.42;21.2;84.75;2.6;
2007-06-05;6.2;0;28.2;23.2;21.1;87.25;3.033333;
2007-06-06;5;.8;27.9;22.66;20.3;76.5;3.2;
2007-06-07;9.7;0;28.6;23.26;19;69.75;3.533333;
2007-06-08;1.3;0;25.7;22;19.4;84.5;1.966667;
2007-06-09;1.1;2.7;25.7;21.22;18.9;84.5;2.033333;
2007-06-10;6.7;1.8;27.3;22.58;20;74.25;3.4;
2007-06-11;3.9;0;27.8;22.24;19.2;82;3.566667;
2007-06-12;0;15.2;24;21.3;19.9;95.5;3.166667;
2007-06-13;1.1;19.2;24;21.52;19.6;88.75;2.966667;
2007-06-14;7.5;2.4;26.1;21.78;18.6;78.75;3.133333;
2007-06-15;7.1;0;25.8;21.9;19.3;83.5;3.433333;
2007-06-16;4.9;1.7;26.7;22.58;19.9;81.75;2.7;
2007-06-17;1.9;1.6;25.6;22.26;20.3;86.5;2.533333;
2007-06-18;.9;.8;25.5;21.86;19.5;90.75;2.866667;
2007-06-19;2.1;.5;25.4;22.16;19.6;79.5;3.3;
2007-06-20;6.3;.8;26.5;21.54;19.4;79;3.466667;
2007-06-21;2.9;1.9;25.9;21.22;18.6;91;3.9;
2007-06-22;1.5;2.6;24.1;21.08;18.6;91.25;3.7;
2007-06-23;5.9;.3;25.8;21.8;19.4;86;3.266667;
2007-06-24;1.6;1.7;24.5;21.32;19.6;88.5;3.066667;
2007-06-25;8.3;1.9;26.8;21.28;16.9;84.75;3.433333;
2007-06-26;0;18.5;22.3;20.3;19;96;2.533333;
2007-06-27;1.2;5.8;24.4;20.94;19.3;94.5;3.466667;
2007-06-28;.3;16.7;23.3;21.08;19.6;93.5;2.366667;
2007-06-29;8.7;1.6;25.9;21.38;17.3;85.5;2.533333;
2007-06-30;6.5;0;25.6;22.18;19.8;80;2.733333;
2007-07-01;7.1;0;26.8;21.96;17.8;81;2.9;
2007-07-02;3.2;0;26.7;22.66;20.3;85.75;3.7;
2007-07-03;7;.8;26.6;22;19.3;78.75;3.4;
2007-07-04;7;.8;26.3;21.58;18;82.75;3.233333;
2007-07-05;4.3;0;25.5;21.66;19.6;80.5;4.033333;
2007-07-06;3.3;0;24.8;20.9;18.4;84;2.733333;
2007-07-07;4.1;.7;24.9;21.36;18.1;89.75;2.8;
2007-07-08;1.6;19;24.4;20.82;19.3;95.75;2.366667;
2007-07-09;6.7;1.9;25.8;21.76;18.6;87.5;3.9;
2007-07-10;6;4.5;25;21.58;18.6;86;3.8;
2007-07-11;5.5;4.2;25.2;21.58;19.3;72.75;3.2;
2007-07-12;.9;.2;23.5;20.76;17.7;83;2.9;
2007-07-13;2.3;1;25.5;22.12;19.5;83.25;2.433333;
2007-07-14;4.9;.2;24.8;21.56;19.9;82.75;2.766667;
2007-07-15;6.5;.1;26.2;21.84;19.1;76.75;2.966667;
2007-07-16;7.7;.1;26.3;21.6;18.5;82.5;3.1;
2007-07-17;9.8;0;27.4;22.14;19.3;74;3.466667;
2007-07-18;8.4;.1;27.7;22.26;18.6;80.5;4.133333;
2007-07-19;9.9;0;25.9;21.6;18.6;74.5;3.7;
2007-07-20;9.5;0;26.4;21.84;17.9;75;3.133333;
2007-07-21;4;0;26.3;21.78;17.2;81.5;2.7;
2007-07-22;.2;9;22.6;20.54;19.3;96;2.133333;
2007-07-23;4.4;13.3;25.3;21.68;19.1;81.5;3.1;
2007-07-24;5.7;2.6;26.2;21.36;19;82.5;2.133333;
2007-07-25;9.3;0;26.8;22.4;19.1;80.75;3.366667;
2007-07-26;2.7;0;25.6;21.88;19.5;89.25;3.433333;
2007-07-27;7.6;.5;26.2;21.96;20;78.25;3.4;
2007-07-28;9.7;0;26.6;20.88;16.1;73.5;2.733333;
2007-07-29;7.3;0;26;21.12;17.7;75;3.033333;
2007-07-30;10;0;27.8;22.02;18.5;69.25;3.8;
2007-07-31;4.4;0;26.4;21.68;18.1;75.5;3.433333;
2007-08-01;.3;1.1;23.8;20.52;18.6;91.5;3.7;
2007-08-02;4.1;13.9;24.7;21.06;18.5;83.25;2.933333;
2007-08-03;8.2;1.5;26.7;21.62;18.6;79.5;5.133333;
2007-08-04;6.1;.8;26.4;21.68;19.5;87.25;4.766667;
2007-08-05;.8;2;23.7;20.64;18.9;88;3.033333;
2007-08-06;.1;5.8;22.9;20.16;18.6;93.25;3.133333;
2007-08-07;8.2;6.4;25.3;21.34;17.9;77.25;4.033333;
2007-08-08;7.9;0;26.2;21.78;19.3;78.5;3.866667;
2007-08-09;5.7;1.1;26.8;21.56;18.5;77.75;3.733333;
2007-08-10;7.7;0;27.3;22.02;18;77;3.833333;
2007-08-11;6.3;5.6;26.8;21.6;19.5;75.5;4.066667;
2007-08-12;8.5;.9;26.5;21.6;19.3;76.25;4.4;
2007-08-13;2.7;7.2;24.7;20.2;18.5;89.25;3.866667;
2007-08-14;.7;10.2;22.6;19.28;18;93;3.566667;
2007-08-15;4.8;4;23.9;20.48;17.1;81.75;3.8;
2007-08-16;.7;3.1;22.6;19.32;17.7;92.5;4.2;
2007-08-17;.9;3.9;23.9;19.92;17.9;86.75;2.766667;
2007-08-18;10.6;.2;26.1;20.74;17.3;74.25;3.033333;
2007-08-19;1.6;1;24.6;20.44;18.4;90;2.433333;
2007-08-20;2;4.8;26;21.6;19.3;85.75;2.6;
2007-08-21;.7;3.8;24.2;20.52;18.9;90.75;3.933333;
2007-08-22;8.5;.7;27.3;21.64;18.5;78.5;4.6;
2007-08-23;10.6;0;26.6;21.18;16.9;72.75;3.7;
2007-08-24;5.7;2.1;27.3;22.42;18.6;73.5;4.3;
2007-08-25;6.7;0;27.5;22.32;19.6;80;4.1;
2007-08-26;8.7;0;27.6;22.1;19.5;78.75;3.966667;
2007-08-27;9.5;0;27.5;22.16;19.2;75.25;3.9;
2007-08-28;9.2;0;27.7;22;18.5;72.25;4.733333;
2007-08-29;10.7;0;28.3;22.52;17.7;70.5;3.633333;
2007-08-30;3.6;3.3;26.2;21.42;19.3;86.25;3.8;
2007-08-31;6.7;2.2;26.5;21.54;18.5;73.5;3.633333;
2007-09-01;10.4;0;27.7;21.88;17.1;70.75;4.533333;
2007-09-02;6.5;.4;26.9;21.44;19.3;76.5;4;
2007-09-03;11.1;0;27.2;21.88;18;77;4.966667;
2007-09-04;7.2;2.1;27.2;21.84;18.6;80.75;5.466667;
2007-09-05;0;14.8;21.4;20.32;19.3;96;3.8;
2007-09-06;4.5;28.7;25.5;20.68;18.6;84.25;3.866667;
2007-09-07;.7;1.4;23.5;20.64;18.1;91.25;3.733333;
2007-09-08;7.3;10.4;25.2;20.2;16.5;83.5;3.1;
2007-09-09;7.6;0;26;21.06;17.2;77.5;4.066667;
2007-09-10;7.4;.7;27.1;22.3;19.3;72.75;4.366667;
2007-09-11;7.8;0;26.7;22.08;19;69.75;4.866667;
2007-09-12;1.8;.3;26.5;21.58;19;82.25;3.966667;
2007-09-13;7.9;3.1;26.6;21.34;18.6;74.25;4.7;
2007-09-14;1;3.6;26.3;21.4;18.9;91.25;2.966667;
2007-09-15;8.4;12.4;27;21.78;18.9;76.25;3.966667;
2007-09-16;3.6;4.1;26.5;21.92;19.3;86.75;2.8;
2007-09-17;8.5;.3;28.5;22.9;19.7;78.5;3.533333;
2007-09-18;7.6;0;28.6;22.92;19.9;71.75;3.8;
2007-09-19;9.2;0;28.8;22.78;18.8;71;3.633333;
2007-09-20;9;0;27.7;22;19.1;73;3.966667;
2007-09-21;10.6;0;27.5;22.34;18.5;69.25;4.966667;
2007-09-22;8;0;27.8;22.48;18.8;70;4.566667;
2007-09-23;6.5;0;27.4;22.44;19.2;70.25;4.966667;
2007-09-24;8.9;0;27.7;22.54;19.3;70;4.266667;
2007-09-25;9;0;29;22.5;18.6;71.25;3.733333;
2007-09-26;7.4;0;28.2;22.26;17.9;70.75;4.366667;
2007-09-27;9.3;0;28.7;22.66;20.1;70.25;4.1574;
