JOAO PESSOA (82798);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
02/02/2016;1200;30,0;71,0;1012,9;3,0;9,0;5,0;;;26,6;0,0;
02/02/2016;1800;30,4;66,0;1011,2;3,3;9,0;6,0;;;;;
03/02/2016;0000;27,8;74,0;1012,4;1,6;14,0;3,0;5,40;31,4;;;
03/02/2016;1200;29,6;68,0;1012,6;1,6;14,0;8,0;;;23,7;0,0;
03/02/2016;1800;29,6;71,0;1011,4;3,3;14,0;7,0;;;;;
04/02/2016;0000;27,6;77,0;1012,3;3,3;14,0;3,0;9,30;31,8;;;
04/02/2016;1200;30,2;66,0;1013,5;2,0;14,0;8,0;;;23,5;0,0;
04/02/2016;1800;30,6;65,0;1012,1;3,3;14,0;8,0;;;;;
05/02/2016;0000;27,6;75,0;1013,2;2,5;14,0;4,0;9,60;32,4;;;
05/02/2016;1200;30,2;66,0;1014,4;3,0;14,0;6,0;;;23,7;0,0;
05/02/2016;1800;31,4;60,0;1012,6;3,0;18,0;5,0;;;;;
06/02/2016;0000;27,8;76,0;1014,8;1,6;18,0;4,0;9,60;32,4;;;
06/02/2016;1200;30,8;62,0;1014,5;3,0;18,0;5,0;;;24,7;0,0;
06/02/2016;1800;30,8;60,0;1013,3;3,3;14,0;5,0;;;;;
07/02/2016;0000;27,4;73,0;1015,3;2,5;14,0;2,0;10,00;32,0;;;
07/02/2016;1200;30,2;62,0;1015,2;3,0;14,0;5,0;;;24,9;0,0;
07/02/2016;1800;29,6;64,0;1012,9;2,0;9,0;4,0;;;;;
08/02/2016;0000;27,4;78,0;1014,9;2,1;14,0;4,0;8,10;31,8;;;
08/02/2016;1200;28,8;77,0;1015,7;3,0;18,0;6,0;;;22,7;10,4;
08/02/2016;1800;30,4;69,0;1014,8;2,3;14,0;5,0;;;;;
09/02/2016;0000;28,0;81,0;1015,6;2,6;18,0;5,0;6,70;31,4;;;
09/02/2016;1200;29,0;77,0;1015,6;3,3;18,0;8,0;;;25,1;1,0;
09/02/2016;1800;30,2;70,0;1014,5;3,6;18,0;8,0;;;;;
10/02/2016;0000;27,8;79,0;1015,8;2,6;14,0;6,0;9,20;31,8;;;
10/02/2016;1200;29,6;74,0;1015,9;3,8;9,0;5,0;;;26,4;0,6;
10/02/2016;1800;30,4;66,0;1013,1;3,3;14,0;4,0;;;;;
11/02/2016;0000;27,6;72,0;1014,7;1,6;9,0;2,0;9,70;31,6;;;
11/02/2016;1200;29,2;68,0;1014,1;2,5;9,0;2,0;;;22,7;0,0;
11/02/2016;1800;30,6;61,0;1011,6;2,6;14,0;5,0;;;;;
12/02/2016;0000;27,0;78,0;1012,8;1,6;14,0;5,0;9,70;31,6;;;
12/02/2016;1200;26,8;81,0;1013,5;1,6;9,0;3,0;;;22,3;0,0;
12/02/2016;1800;30,8;64,0;1010,8;2,5;9,0;0,0;;;;;
13/02/2016;0000;27,8;77,0;1012,8;1,0;9,0;2,0;8,90;32,6;;;
13/02/2016;1200;30,0;76,0;1013,2;1,3;14,0;4,0;;;23,9;0,0;
13/02/2016;1800;30,8;74,0;1011,9;2,0;14,0;6,0;;;;;
14/02/2016;0000;28,4;80,0;1014,2;3,0;9,0;5,0;9,60;32,2;;;
14/02/2016;1200;30,0;71,0;1013,9;1,6;14,0;5,0;;;26,6;0,0;
14/02/2016;1800;31,2;67,0;1011,2;2,3;9,0;5,0;;;;;
15/02/2016;0000;28,0;75,0;1013,3;1,6;14,0;3,0;7,60;33,0;;;
15/02/2016;1200;29,8;70,0;1013,3;3,3;14,0;8,0;;;25,1;0,2;
15/02/2016;1800;31,8;63,0;1011,6;3,3;14,0;6,0;;;;;
16/02/2016;0000;27,2;80,0;1013,2;1,6;18,0;4,0;4,70;32,2;;;
16/02/2016;1200;29,6;75,0;1013,1;3,3;14,0;9,0;;;24,5;3,2;
16/02/2016;1800;30,6;61,0;1011,5;4,0;14,0;4,0;;;;;
17/02/2016;0000;28,0;72,0;1012,8;2,3;14,0;3,0;9,70;32,2;;;
17/02/2016;1200;30,4;68,0;1012,5;2,3;9,0;6,0;;;25,3;0,0;
17/02/2016;1800;30,4;64,0;1011,0;2,6;9,0;5,0;;;;;
18/02/2016;0000;27,8;75,0;1013,4;2,3;18,0;5,0;1,60;31,0;;;
18/02/2016;1200;27,2;90,0;1013,4;1,6;18,0;8,0;;;24,3;1,6;
18/02/2016;1800;26,0;95,0;1010,9;0,3;18,0;10,0;;;;;
19/02/2016;0000;25,6;96,0;1013,7;1,6;14,0;10,0;5,50;30,6;;;
19/02/2016;1200;29,6;72,0;1013,7;2,6;14,0;6,0;;;23,9;24,6;
19/02/2016;1800;30,0;74,0;1011,3;2,3;14,0;7,0;;;;;
20/02/2016;0000;27,6;79,0;1012,5;2,6;18,0;6,0;5,40;31,8;;;
20/02/2016;1200;29,8;67,0;1014,6;3,3;14,0;6,0;;;25,9;2,0;
20/02/2016;1800;29,8;69,0;1011,4;3,0;14,0;8,0;;;;;
21/02/2016;0000;27,4;79,0;1012,9;2,0;14,0;5,0;0,80;28,6;;;
21/02/2016;1200;25,0;98,0;1012,9;1,6;18,0;10,0;;;22,9;37,2;
21/02/2016;1800;28,2;82,0;1010,2;1,6;18,0;10,0;;;;;
22/02/2016;0000;27,4;82,0;1012,2;1,6;14,0;8,0;8,00;32,0;;;
22/02/2016;1200;30,0;70,0;1012,2;3,3;14,0;6,0;;;24,3;2,6;
22/02/2016;1800;30,6;69,0;1010,7;4,0;14,0;5,0;;;;;
23/02/2016;0000;28,0;78,0;1012,9;2,6;14,0;6,0;0,00;28,4;;;
23/02/2016;1200;26,4;93,0;1014,0;1,3;18,0;10,0;;;24,1;5,0;
23/02/2016;1800;27,2;85,0;1012,7;1,0;18,0;10,0;;;;;
24/02/2016;0000;27,6;75,0;1014,6;2,6;18,0;10,0;4,50;31,0;;;
24/02/2016;1200;28,4;78,0;1012,7;3,3;14,0;8,0;;;24,1;11,4;
24/02/2016;1800;30,6;70,0;1011,5;2,5;14,0;10,0;;;;;
25/02/2016;0000;27,2;81,0;1012,2;1,6;18,0;2,0;8,20;31,8;;;
25/02/2016;1200;29,0;77,0;1013,0;3,3;14,0;6,0;;;23,7;0,2;
25/02/2016;1800;30,4;73,0;1010,2;3,3;14,0;5,0;;;;;
26/02/2016;0000;28,2;80,0;1012,5;2,3;14,0;4,0;7,60;31,8;;;
26/02/2016;1200;28,8;82,0;1013,1;2,0;18,0;6,0;;;24,1;0,0;
26/02/2016;1800;30,4;73,0;1011,1;2,6;14,0;5,0;;;;;
27/02/2016;0000;27,8;80,0;1012,7;2,5;18,0;6,0;6,90;31,5;;;
27/02/2016;1200;29,6;72,0;1013,6;3,3;14,0;10,0;;;24,4;0,0;
27/02/2016;1800;30,8;68,0;1012,3;3,3;18,0;10,0;;;;;
28/02/2016;0000;28,0;78,0;1013,6;3,0;14,0;6,0;7,10;31,6;;;
28/02/2016;1200;29,8;69,0;1014,1;3,3;14,0;5,0;;;23,7;0,2;
28/02/2016;1800;30,4;69,0;1012,1;3,3;14,0;6,0;;;;;
29/02/2016;0000;27,8;76,0;1014,9;3,0;14,0;6,0;7,50;31,2;;;
29/02/2016;1200;29,2;71,0;1013,8;3,0;14,0;8,0;;;24,5;0,0;
29/02/2016;1800;30,4;65,0;1011,5;3,3;14,0;9,0;;;;;
01/03/2016;0000;27,6;77,0;1013,6;2,5;18,0;3,0;8,40;32,0;;;
01/03/2016;1200;29,2;75,0;1014,6;3,3;14,0;8,0;;;23,0;0,0;
01/03/2016;1800;31,4;61,0;1011,8;4,1;14,0;6,0;;;;;
02/03/2016;0000;28,0;79,0;1013,6;2,3;14,0;6,0;9,90;32,4;;;
02/03/2016;1200;30,0;67,0;1014,0;3,6;14,0;4,0;;;26,2;0,0;
02/03/2016;1800;31,0;64,0;1011,3;2,6;14,0;4,0;;;;;
03/03/2016;0000;28,0;79,0;1014,0;2,3;18,0;6,0;0,40;28,8;;;
03/03/2016;1200;28,2;90,0;1012,9;2,3;14,0;6,0;;;24,0;4,0;
03/03/2016;1800;26,0;90,0;1012,7;2,6;36,0;8,0;;;;;
04/03/2016;0000;25,0;96,0;1014,7;1,3;27,0;5,0;3,80;31,0;;;
04/03/2016;1200;27,2;93,0;1012,7;2,1;9,0;10,0;;;23,6;8,9;
04/03/2016;1800;29,8;75,0;1011,1;3,3;14,0;10,0;;;;;
05/03/2016;0000;28,0;81,0;1012,8;1,6;14,0;5,0;9,00;31,6;;;
05/03/2016;1200;30,2;72,0;1013,9;3,3;14,0;5,0;;;26,6;0,0;
05/03/2016;1800;30,0;70,0;1010,9;2,5;9,0;6,0;;;;;
06/03/2016;0000;27,8;76,0;1012,9;2,6;14,0;5,0;8,70;32,0;;;
06/03/2016;1200;28,8;81,0;1013,7;1,0;14,0;6,0;;;24,3;0,2;
06/03/2016;1800;31,2;64,0;1011,5;3,3;14,0;3,0;;;;;
07/03/2016;0000;27,8;79,0;1013,9;2,0;14,0;5,0;9,00;32,0;;;
07/03/2016;1200;30,4;72,0;1012,9;2,3;14,0;5,0;;;24,7;0,4;
07/03/2016;1800;31,0;65,0;1010,4;3,0;9,0;5,0;;;;;
08/03/2016;0000;28,2;78,0;1012,6;1,6;14,0;2,0;9,40;32,6;;;
08/03/2016;1200;28,8;80,0;1013,2;1,6;14,0;8,0;;;24,9;0,0;
08/03/2016;1800;31,0;68,0;1010,4;3,3;14,0;6,0;;;;;
09/03/2016;0000;28,2;77,0;1012,0;2,0;9,0;4,0;9,30;32,4;;;
09/03/2016;1200;30,6;66,0;1013,5;2,3;14,0;4,0;;;24,9;0,0;
09/03/2016;1800;30,8;65,0;1010,0;2,5;9,0;4,0;;;;;
10/03/2016;0000;28,4;77,0;1012,6;2,6;9,0;5,0;9,50;32,2;;;
10/03/2016;1200;31,0;67,0;1013,7;3,3;14,0;5,0;;;26,8;0,0;
10/03/2016;1800;30,6;67,0;1011,3;2,6;14,0;4,0;;;;;
11/03/2016;0000;28,2;77,0;1013,0;2,3;9,0;5,0;9,00;32,4;;;
11/03/2016;1200;30,2;66,0;1014,1;2,0;14,0;4,0;;;23,8;0,0;
11/03/2016;1800;31,0;68,0;1012,3;3,0;9,0;4,0;;;;;
12/03/2016;0000;28,4;77,0;1013,0;1,0;9,0;2,0;9,20;32,6;;;
12/03/2016;1200;29,8;74,0;1014,3;2,0;14,0;6,0;;;24,1;0,0;
12/03/2016;1800;31,8;64,0;1012,3;1,6;14,0;5,0;;;;;
13/03/2016;0000;28,6;75,0;1013,0;1,6;9,0;6,0;8,70;32,0;;;
13/03/2016;1200;30,6;67,0;1014,2;2,3;9,0;6,0;;;27,2;0,0;
13/03/2016;1800;31,2;63,0;1012,0;2,6;9,0;5,0;;;;;
14/03/2016;0000;28,4;76,0;1013,9;2,0;14,0;6,0;7,70;32,6;;;
14/03/2016;1200;30,0;67,0;1014,2;2,6;14,0;4,0;;;24,3;0,1;
14/03/2016;1800;31,0;67,0;1012,0;3,0;14,0;4,0;;;;;
15/03/2016;0000;25,2;91,0;1015,1;1,6;18,0;6,0;1,50;29,8;;;
15/03/2016;1200;25,4;95,0;1014,3;2,0;18,0;10,0;;;23,1;7,2;
15/03/2016;1800;27,2;84,0;1012,1;2,6;14,0;8,0;;;;;
16/03/2016;0000;27,8;79,0;1013,9;2,0;14,0;5,0;3,30;32,0;;;
16/03/2016;1200;26,0;91,0;1016,1;2,5;18,0;10,0;;;23,5;10,8;
16/03/2016;1800;30,8;70,0;1012,4;2,5;18,0;10,0;;;;;
17/03/2016;0000;27,0;83,0;1014,5;1,6;9,0;10,0;0,00;28,2;;;
17/03/2016;1200;25,4;99,0;1015,1;1,1;16,0;10,0;;;23,3;28,6;
17/03/2016;1800;27,6;87,0;1013,2;2,1;9,0;10,0;;;;;
18/03/2016;0000;27,4;88,0;1015,0;1,0;14,0;9,0;9,20;31,6;;;
18/03/2016;1200;30,0;74,0;1015,3;2,6;14,0;4,0;;;23,7;35,4;
18/03/2016;1800;30,8;69,0;1012,2;2,6;14,0;4,0;;;;;
19/03/2016;0000;28,0;79,0;1014,7;2,3;14,0;4,0;8,00;32,0;;;
19/03/2016;1200;29,6;68,0;1014,0;2,0;18,0;6,0;;;23,9;0,0;
19/03/2016;1800;30,0;68,0;1011,5;3,0;14,0;5,0;;;;;
20/03/2016;0000;28,0;81,0;1014,4;2,0;14,0;4,0;8,10;32,2;;;
20/03/2016;1200;28,8;79,0;1013,9;3,0;18,0;6,0;;;23,8;0,0;
20/03/2016;1800;30,6;69,0;1011,5;2,6;9,0;8,0;;;;;
21/03/2016;0000;28,2;77,0;1013,6;2,1;9,0;5,0;8,80;32,6;;;
21/03/2016;1200;30,6;71,0;1014,1;2,3;9,0;8,0;;;24,7;0,0;
21/03/2016;1800;31,2;70,0;1012,0;2,8;9,0;6,0;;;;;
22/03/2016;0000;28,6;77,0;1014,9;1,6;14,0;4,0;6,80;32,2;;;
22/03/2016;1200;30,2;78,0;1015,8;2,0;9,0;6,0;;;25,5;0,0;
22/03/2016;1800;31,0;70,0;1012,9;2,0;9,0;7,0;;;;;
23/03/2016;0000;28,6;77,0;1014,7;1,6;9,0;6,0;7,30;32,2;;;
23/03/2016;1200;31,0;71,0;1013,9;3,0;14,0;5,0;;;25,1;0,0;
23/03/2016;1800;30,8;68,0;1011,5;2,3;14,0;6,0;;;;;
24/03/2016;0000;28,6;79,0;1013,0;2,5;14,0;5,0;7,80;32,2;;;
24/03/2016;1200;30,2;69,0;1013,3;2,3;14,0;3,0;;;25,5;1,8;
24/03/2016;1800;30,4;72,0;1011,5;3,3;14,0;8,0;;;;;
25/03/2016;0000;28,0;78,0;1013,0;1,3;9,0;8,0;5,10;31,6;;;
25/03/2016;1200;25,4;96,0;1014,5;1,6;36,0;10,0;;;23,9;8,6;
25/03/2016;1800;30,2;69,0;1011,8;3,0;9,0;5,0;;;;;
26/03/2016;0000;28,4;78,0;1014,2;1,3;14,0;5,0;9,00;32,4;;;
26/03/2016;1200;31,0;67,0;1013,8;1,6;14,0;3,0;;;24,3;1,6;
26/03/2016;1800;31,2;67,0;1012,1;2,6;14,0;3,0;;;;;
27/03/2016;0000;28,8;77,0;1014,8;2,0;14,0;5,0;6,10;31,6;;;
27/03/2016;1200;30,4;71,0;1013,9;3,3;14,0;5,0;;;25,7;5,4;
27/03/2016;1800;30,0;68,0;1011,5;3,3;14,0;6,0;;;;;
28/03/2016;0000;28,6;72,0;1013,0;3,3;14,0;6,0;8,80;32,8;;;
28/03/2016;1200;29,6;70,0;1013,4;3,3;14,0;5,0;;;24,7;0,0;
28/03/2016;1800;31,4;62,0;1010,6;3,3;14,0;2,0;;;;;
29/03/2016;0000;28,4;78,0;1012,6;1,6;9,0;5,0;6,90;32,4;;;
29/03/2016;1200;29,4;78,0;1013,9;3,0;14,0;5,0;;;24,5;0,5;
29/03/2016;1800;29,0;83,0;1012,4;2,6;14,0;8,0;;;;;
30/03/2016;0000;28,0;87,0;1014,5;2,0;14,0;5,0;4,80;31,4;;;
30/03/2016;1200;26,8;98,0;1015,5;1,0;23,0;10,0;;;24,3;30,4;
30/03/2016;1800;30,2;72,0;1012,8;3,6;14,0;5,0;;;;;
31/03/2016;0000;26,8;88,0;1015,3;1,6;18,0;8,0;8,10;32,4;;;
31/03/2016;1200;29,8;69,0;1015,7;2,6;14,0;5,0;;;24,1;1,2;
31/03/2016;1800;31,2;62,0;1012,8;3,0;14,0;5,0;;;;;
01/04/2016;0000;27,6;85,0;1014,4;1,6;18,0;3,0;3,00;31,4;;;
01/04/2016;1200;27,6;86,0;1013,5;2,0;18,0;10,0;;;25,4;0,2;
01/04/2016;1800;31,0;68,0;1010,8;3,3;14,0;10,0;;;;;
02/04/2016;0000;28,2;74,0;1011,3;1,6;14,0;4,0;8,10;32,2;;;
02/04/2016;1200;30,2;72,0;1011,5;3,3;14,0;4,0;;;24,1;0,2;
02/04/2016;1800;31,0;67,0;1008,7;3,3;14,0;6,0;;;;;
03/04/2016;0000;28,6;74,0;1011,8;2,6;14,0;6,0;0,00;30,0;;;
03/04/2016;1200;27,4;90,0;1013,0;0,3;18,0;9,0;;;24,1;17,4;
03/04/2016;1800;29,0;77,0;1011,4;2,6;14,0;9,0;;;;;
04/04/2016;0000;27,4;85,0;1014,5;1,6;14,0;7,0;6,20;32,0;;;
04/04/2016;1200;29,4;78,0;1015,1;2,3;9,0;5,0;;;24,1;0,0;
04/04/2016;1800;30,4;73,0;1011,6;3,3;9,0;5,0;;;;;
05/04/2016;0000;28,0;83,0;1014,5;1,3;14,0;2,0;8,20;31,8;;;
05/04/2016;1200;28,2;86,0;1014,9;2,5;18,0;5,0;;;24,9;0,0;
05/04/2016;1800;31,0;69,0;1012,4;3,3;9,0;5,0;;;;;
06/04/2016;0000;28,6;77,0;1013,6;2,0;9,0;5,0;6,30;32,4;;;
06/04/2016;1200;27,6;90,0;1013,3;2,1;14,0;8,0;;;24,5;2,6;
06/04/2016;1800;30,8;62,0;1010,4;3,3;14,0;2,0;;;;;
07/04/2016;0000;27,4;79,0;1012,6;1,3;18,0;2,0;9,00;32,8;;;
07/04/2016;1200;30,2;66,0;1012,8;2,0;14,0;5,0;;;23,9;0,0;
07/04/2016;1800;31,0;64,0;1009,8;4,3;14,0;3,0;;;;;
08/04/2016;0000;28,0;76,0;1011,7;3,0;18,0;5,0;8,20;32,0;;;
08/04/2016;1200;30,4;71,0;1013,6;2,0;14,0;5,0;;;24,1;0,0;
08/04/2016;1800;30,8;66,0;1010,4;1,6;9,0;5,0;;;;;
09/04/2016;0000;27,8;82,0;1010,8;1,6;14,0;3,0;8,90;32,2;;;
09/04/2016;1200;30,2;69,0;1012,8;1,6;14,0;6,0;;;24,3;0,0;
09/04/2016;1800;31,0;63,0;1010,6;2,5;14,0;2,0;;;;;
10/04/2016;0000;28,4;77,0;1011,5;1,8;9,0;5,0;3,90;31,6;;;
10/04/2016;1200;30,6;75,0;1012,9;3,3;14,0;5,0;;;24,5;0,0;
10/04/2016;1800;29,2;73,0;1010,1;2,0;14,0;10,0;;;;;
11/04/2016;0000;28,2;86,0;1011,7;1,3;14,0;6,0;4,90;32,0;;;
11/04/2016;1200;29,8;76,0;1013,0;2,6;14,0;4,0;;;26,2;1,2;
11/04/2016;1800;30,6;70,0;1010,3;3,0;14,0;7,0;;;;;
12/04/2016;0000;28,4;74,0;1012,4;2,6;18,0;6,0;1,20;31,2;;;
12/04/2016;1200;28,4;76,0;1013,2;1,6;14,0;7,0;;;26,6;0,0;
12/04/2016;1800;30,0;71,0;1011,4;3,3;9,0;7,0;;;;;
13/04/2016;0000;28,2;74,0;1012,9;2,0;14,0;6,0;5,60;31,6;;;
13/04/2016;1200;27,2;89,0;1012,9;0,8;14,0;10,0;;;23,9;8,9;
13/04/2016;1800;29,8;77,0;1010,9;2,0;14,0;10,0;;;;;
14/04/2016;0000;25,2;94,0;1013,4;2,6;14,0;8,0;4,90;31,0;;;
14/04/2016;1200;30,8;72,0;1012,9;1,6;9,0;6,0;;;24,1;5,2;
14/04/2016;1800;29,6;73,0;1011,8;3,3;14,0;10,0;;;;;
15/04/2016;0000;28,2;78,0;1014,3;2,3;14,0;4,0;1,60;31,2;;;
15/04/2016;1200;29,4;75,0;1013,2;4,3;14,0;9,0;;;23,1;0,0;
15/04/2016;1800;26,2;96,0;1011,2;3,3;14,0;10,0;;;;;
16/04/2016;0000;24,6;96,0;1013,7;3,3;18,0;10,0;0,00;26,2;;;
16/04/2016;1200;25,0;96,0;1014,4;2,0;23,0;10,0;;;22,9;147,4;
16/04/2016;1800;24,8;98,0;1011,3;2,3;23,0;10,0;;;;;
17/04/2016;0000;24,6;98,0;1014,0;1,6;18,0;8,0;1,40;29,4;;;
17/04/2016;1200;26,2;93,0;1015,2;2,6;14,0;10,0;;;23,3;113,4;
17/04/2016;1800;24,2;97,0;1013,4;1,6;18,0;10,0;;;;;
18/04/2016;0000;24,2;99,0;1014,6;1,0;16,0;10,0;7,30;31,2;;;
18/04/2016;1200;29,4;72,0;1014,8;2,3;9,0;6,0;;;23,3;41,4;
18/04/2016;1800;30,2;65,0;1013,2;3,6;9,0;5,0;;;;;
19/04/2016;0000;27,8;80,0;1014,7;2,6;14,0;6,0;3,90;30,8;;;
19/04/2016;1200;25,4;98,0;1014,3;2,6;14,0;10,0;;;24,1;14,0;
19/04/2016;1800;28,8;78,0;1011,3;3,0;14,0;6,0;;;;;
20/04/2016;0000;27,0;86,0;1014,0;2,3;18,0;6,0;6,30;31,2;;;
20/04/2016;1200;30,0;70,0;1013,5;3,3;14,0;6,0;;;24,7;7,6;
20/04/2016;1800;29,8;68,0;1011,5;3,6;14,0;8,0;;;;;
21/04/2016;0000;27,6;77,0;1013,4;2,0;14,0;6,0;6,20;31,4;;;
21/04/2016;1200;29,0;76,0;1013,5;2,5;14,0;10,0;;;24,3;0,2;
21/04/2016;1800;30,0;73,0;1011,2;3,3;14,0;6,0;;;;;
22/04/2016;0000;25,4;93,0;1013,7;1,3;18,0;8,0;4,70;31,6;;;
22/04/2016;1200;29,4;72,0;1014,7;3,5;14,0;8,0;;;23,7;6,0;
22/04/2016;1800;28,8;71,0;1012,9;2,5;14,0;10,0;;;;;
23/04/2016;0000;27,8;77,0;1014,5;3,0;14,0;5,0;9,10;31,2;;;
23/04/2016;1200;29,8;65,0;1014,1;2,6;14,0;5,0;;;24,5;0,4;
23/04/2016;1800;29,8;71,0;1010,8;3,6;14,0;5,0;;;;;
24/04/2016;0000;27,6;75,0;1013,7;2,3;14,0;5,0;8,70;31,2;;;
24/04/2016;1200;29,6;75,0;1012,9;1,6;14,0;5,0;;;23,7;1,0;
24/04/2016;1800;29,8;69,0;1010,4;2,6;9,0;5,0;;;;;
25/04/2016;0000;28,0;76,0;1012,0;2,6;14,0;5,0;9,60;31,5;;;
25/04/2016;1200;28,6;77,0;1012,7;3,0;14,0;6,0;;;26,2;0,0;
25/04/2016;1800;30,4;68,0;1009,5;3,3;14,0;8,0;;;;;
26/04/2016;0000;27,4;79,0;1011,4;2,1;18,0;8,0;8,80;31,4;;;
26/04/2016;1200;30,0;71,0;1012,5;2,0;9,0;5,0;;;26,4;0,9;
26/04/2016;1800;30,2;66,0;1011,2;3,0;9,0;5,0;;;;;
27/04/2016;0000;28,2;75,0;1012,7;1,6;14,0;5,0;9,80;31,8;;;
27/04/2016;1200;30,2;66,0;1014,6;3,0;14,0;4,0;;;26,8;0,3;
27/04/2016;1800;30,6;65,0;1011,6;3,6;14,0;3,0;;;;;
28/04/2016;0000;27,8;79,0;1013,9;2,3;18,0;5,0;9,60;32,0;;;
28/04/2016;1200;30,4;68,0;1014,3;3,3;14,0;5,0;;;26,8;0,0;
28/04/2016;1800;30,8;68,0;1011,2;2,6;14,0;4,0;;;;;
29/04/2016;0000;27,8;85,0;1012,2;2,1;14,0;6,0;7,30;31,7;;;
29/04/2016;1200;26,6;93,0;1013,2;1,6;18,0;4,0;;;24,5;1,8;
29/04/2016;1800;30,0;73,0;1010,4;3,3;14,0;4,0;;;;;
30/04/2016;0000;27,6;77,0;1012,7;3,3;14,0;4,0;8,70;31,8;;;
30/04/2016;1200;30,2;67,0;1013,5;2,1;14,0;5,0;;;24,5;4,2;
30/04/2016;1800;29,8;65,0;1010,8;3,6;14,0;5,0;;;;;
01/05/2016;0000;25,6;96,0;1013,1;1,0;14,0;9,0;0,50;28,6;;;
01/05/2016;1200;24,8;99,0;1014,5;2,0;14,0;10,0;;;23,1;35,2;
01/05/2016;1800;27,8;84,0;1012,3;2,0;14,0;9,0;;;;;
02/05/2016;0000;25,8;95,0;1014,1;2,1;14,0;10,0;5,10;30,8;;;
02/05/2016;1200;26,8;93,0;1014,0;2,0;18,0;8,0;;;22,7;13,6;
02/05/2016;1800;30,2;70,0;1011,7;2,6;14,0;5,0;;;;;
03/05/2016;0000;27,6;81,0;1013,9;3,3;14,0;4,0;9,40;31,4;;;
03/05/2016;1200;29,0;66,0;1014,1;3,0;23,0;6,0;;;24,3;0,4;
03/05/2016;1800;30,2;59,0;1012,1;3,3;14,0;2,0;;;;;
04/05/2016;0000;26,2;81,0;1014,2;1,6;14,0;5,0;4,80;30,6;;;
04/05/2016;1200;25,8;90,0;1014,6;1,3;18,0;10,0;;;22,9;1,4;
04/05/2016;1800;29,4;66,0;1012,7;4,1;14,0;5,0;;;;;
05/05/2016;0000;26,2;82,0;1014,3;1,6;14,0;3,0;8,10;31,0;;;
05/05/2016;1200;27,8;80,0;1015,6;2,6;18,0;8,0;;;22,5;0,2;
05/05/2016;1800;28,6;75,0;1013,3;2,6;14,0;5,0;;;;;
06/05/2016;0000;26,0;88,0;1015,9;2,3;18,0;5,0;5,90;31,0;;;
06/05/2016;1200;29,4;71,0;1014,7;3,6;14,0;5,0;;;22,7;0,0;
06/05/2016;1800;29,2;71,0;1012,5;3,0;14,0;4,0;;;;;
07/05/2016;0000;26,2;75,0;1015,5;1,6;18,0;5,0;9,60;31,4;;;
07/05/2016;1200;27,8;76,0;1015,1;2,1;18,0;3,0;;;22,3;0,2;
07/05/2016;1800;30,4;61,0;1012,3;3,3;14,0;4,0;;;;;
08/05/2016;0000;26,6;81,0;1014,0;2,1;18,0;4,0;3,30;30,6;;;
08/05/2016;1200;29,2;71,0;1013,5;2,0;14,0;6,0;;;22,7;0,0;
08/05/2016;1800;26,8;87,0;1012,2;2,6;14,0;10,0;;;;;
09/05/2016;0000;24,2;97,0;1013,6;0,7;14,0;10,0;0,00;25,4;;;
09/05/2016;1200;23,4;99,0;1015,2;2,0;23,0;10,0;;;20,2;108,4;
09/05/2016;1800;23,6;97,0;1013,2;2,0;18,0;10,0;;;;;
10/05/2016;0000;23,6;97,0;1013,6;1,6;18,0;8,0;8,00;30,6;;;
10/05/2016;1200;28,6;80,0;1013,9;2,0;18,0;5,0;;;22,7;5,4;
10/05/2016;1800;29,2;78,0;1012,1;3,0;14,0;5,0;;;;;
11/05/2016;0000;26,2;92,0;1013,9;2,3;14,0;8,0;0,00;28,2;;;
11/05/2016;1200;26,2;94,0;1014,9;1,3;14,0;10,0;;;23,9;9,2;
11/05/2016;1800;26,0;94,0;1012,9;1,3;9,0;10,0;;;;;
12/05/2016;0000;24,6;97,0;1014,3;1,3;9,0;10,0;9,20;31,0;;;
12/05/2016;1200;28,2;89,0;1015,4;1,3;9,0;6,0;;;23,5;15,0;
12/05/2016;1800;30,0;74,0;1014,0;1,3;9,0;4,0;;;;;
13/05/2016;0000;27,4;85,0;1014,8;1,6;14,0;5,0;7,70;31,6;;;
13/05/2016;1200;29,8;76,0;1015,7;1,6;14,0;4,0;;;23,3;0,0;
13/05/2016;1800;30,2;72,0;1013,3;2,6;14,0;3,0;;;;;
14/05/2016;0000;27,4;91,0;1015,4;2,3;18,0;4,0;8,60;31,4;;;
14/05/2016;1200;28,2;73,0;1016,2;2,0;14,0;6,0;;;24,1;0,0;
14/05/2016;1800;29,6;64,0;1013,6;3,3;18,0;5,0;;;;;
15/05/2016;0000;27,4;78,0;1015,5;3,3;14,0;3,0;9,50;31,0;;;
15/05/2016;1200;27,8;76,0;1015,9;3,3;14,0;4,0;;;22,5;0,0;
15/05/2016;1800;28,0;84,0;1013,7;3,3;14,0;2,0;;;;;
16/05/2016;0000;27,6;75,0;1015,5;3,0;14,0;8,0;8,30;31,2;;;
16/05/2016;1200;29,0;70,0;1016,0;2,6;14,0;6,0;;;23,1;0,0;
16/05/2016;1800;29,4;72,0;1014,1;2,1;9,0;5,0;;;;;
