PATOS (82791);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
07/06/2014;0000;27,1;64,0;983,2;4,1;9,0;0,0;7,30;32,8;;;
07/06/2014;1200;26,2;63,0;984,9;6,0;9,0;4,0;;;23,0;0,0;
07/06/2014;1800;32,0;46,0;981,2;2,8;9,0;7,0;;;;;
08/06/2014;0000;25,2;75,0;984,4;5,0;9,0;3,0;7,70;32,6;;;
08/06/2014;1200;26,5;61,0;985,3;3,6;9,0;4,0;;;22,0;0,0;
08/06/2014;1800;31,5;47,0;982,7;4,0;14,0;7,0;;;;;
09/06/2014;0000;26,2;62,0;984,5;2,6;9,0;0,0;10,00;33,6;;;
09/06/2014;1200;25,9;67,0;986,7;1,5;23,0;3,0;;;21,4;0,0;
09/06/2014;1800;32,3;46,0;984,0;2,5;14,0;6,0;;;;;
10/06/2014;0000;26,3;60,0;986,0;2,1;9,0;5,0;7,00;33,6;;;
10/06/2014;1200;25,3;79,0;987,7;2,1;9,0;8,0;;;22,0;0,2;
10/06/2014;1800;32,3;49,0;983,8;2,8;18,0;5,0;;;;;
11/06/2014;0000;26,1;56,0;986,2;5,3;14,0;0,0;8,50;33,0;;;
11/06/2014;1200;24,2;68,0;988,1;0,8;36,0;9,0;;;19,3;0,0;
11/06/2014;1800;31,5;42,0;984,0;3,8;14,0;5,0;;;;;
12/06/2014;0000;25,5;71,0;985,7;3,1;9,0;2,0;7,60;33,2;;;
12/06/2014;1200;24,8;75,0;987,5;3,8;9,0;8,0;;;21,6;0,0;
12/06/2014;1800;32,1;40,0;983,8;4,0;14,0;5,0;;;;;
13/06/2014;0000;26,7;63,0;985,5;3,1;9,0;0,0;4,90;31,4;;;
13/06/2014;1200;25,3;75,0;987,5;0,7;5,0;10,0;;;23,0;0,0;
13/06/2014;1800;30,5;51,0;985,3;3,6;5,0;8,0;;;;;
14/06/2014;0000;25,5;74,0;987,1;0,5;9,0;6,0;4,70;32,6;;;
14/06/2014;1200;25,5;66,0;987,5;1,0;14,0;7,0;;;21,6;0,2;
14/06/2014;1800;31,5;49,0;984,3;2,6;14,0;8,0;;;;;
15/06/2014;0000;25,7;73,0;986,2;2,5;14,0;10,0;1,70;30,6;;;
15/06/2014;1200;25,1;67,0;987,3;0,8;5,0;8,0;;;22,2;0,5;
15/06/2014;1800;28,7;62,0;984,4;2,0;9,0;10,0;;;;;
16/06/2014;0000;24,8;72,0;985,7;2,6;9,0;4,0;10,40;33,4;;;
16/06/2014;1200;26,5;63,0;987,2;3,3;18,0;2,0;;;21,8;0,0;
16/06/2014;1800;32,5;40,0;984,1;4,8;9,0;6,0;;;;;
17/06/2014;0000;26,5;55,0;986,1;4,0;9,0;0,0;6,80;32,6;;;
17/06/2014;1200;27,1;63,0;987,8;2,6;9,0;6,0;;;23,0;0,0;
17/06/2014;1800;31,3;47,0;984,6;3,3;9,0;8,0;;;;;
18/06/2014;0000;26,9;59,0;986,3;3,1;9,0;0,0;9,30;33,2;;;
18/06/2014;1200;27,5;61,0;987,7;3,3;14,0;7,0;;;22,8;0,0;
18/06/2014;1800;31,7;49,0;984,5;3,3;9,0;6,0;;;;;
19/06/2014;0000;25,9;70,0;987,3;3,1;9,0;0,0;3,40;31,0;;;
19/06/2014;1200;26,1;73,0;989,4;2,6;5,0;9,0;;;23,0;0,0;
19/06/2014;1800;29,9;52,0;986,0;3,5;9,0;7,0;;;;;
20/06/2014;0000;25,9;63,0;986,8;0,5;14,0;0,0;9,70;33,4;;;
20/06/2014;1200;27,1;51,0;988,1;1,3;14,0;3,0;;;20,9;0,0;
20/06/2014;1800;32,3;39,0;984,0;2,1;9,0;6,0;;;;;
21/06/2014;0000;26,9;57,0;985,7;1,8;14,0;0,0;10,30;33,8;;;
21/06/2014;1200;25,3;62,0;989,3;1,6;14,0;2,0;;;20,3;0,0;
21/06/2014;1800;32,7;34,0;983,5;2,3;14,0;4,0;;;;;
22/06/2014;0000;26,7;60,0;985,8;2,8;14,0;0,0;9,60;33,2;;;
22/06/2014;1200;26,5;58,0;987,9;4,1;14,0;4,0;;;19,9;0,0;
22/06/2014;1800;31,9;43,0;983,9;3,3;18,0;7,0;;;;;
23/06/2014;0000;26,3;58,0;987,0;4,5;9,0;0,0;1,60;30,0;;;
23/06/2014;1200;26,5;63,0;988,3;3,6;9,0;10,0;;;22,6;0,0;
23/06/2014;1800;28,5;59,0;987,0;2,0;14,0;10,0;;;;;
24/06/2014;0000;22,6;91,0;989,9;0,7;14,0;10,0;6,30;30,6;;;
24/06/2014;1200;26,1;68,0;989,2;0,7;32,0;8,0;;;21,1;6,4;
24/06/2014;1800;29,3;58,0;985,2;3,6;9,0;9,0;;;;;
25/06/2014;0000;23,6;90,0;987,5;1,6;14,0;10,0;8,40;32,0;;;
25/06/2014;1200;26,5;58,0;987,3;3,3;14,0;3,0;;;21,6;0,0;
25/06/2014;1800;30,7;42,0;982,5;3,1;9,0;8,0;;;;;
26/06/2014;0000;25,3;66,0;984,8;1,5;9,0;0,0;4,40;30,8;;;
26/06/2014;1200;27,1;63,0;986,4;2,1;14,0;4,0;;;21,8;0,0;
26/06/2014;1800;27,5;68,0;983,8;1,8;14,0;10,0;;;;;
27/06/2014;0000;24,2;83,0;986,1;1,0;5,0;10,0;7,10;32,0;;;
27/06/2014;1200;25,3;76,0;987,8;5,0;9,0;8,0;;;19,9;2,2;
27/06/2014;1800;30,7;56,0;985,0;3,1;9,0;6,0;;;;;
28/06/2014;0000;25,1;75,0;987,0;3,3;14,0;5,0;7,70;32,4;;;
28/06/2014;1200;25,9;67,0;988,2;1,0;14,0;8,0;;;21,4;0,0;
28/06/2014;1800;31,5;47,0;984,5;2,8;14,0;8,0;;;;;
29/06/2014;0000;26,5;66,0;986,5;3,3;9,0;0,0;9,00;32,6;;;
29/06/2014;1200;25,9;70,0;988,2;3,8;9,0;7,0;;;22,4;0,0;
29/06/2014;1800;31,5;46,0;984,2;1,3;14,0;5,0;;;;;
30/06/2014;0000;26,3;64,0;985,1;3,1;14,0;0,0;10,30;34,6;;;
30/06/2014;1200;26,9;56,0;987,0;5,6;18,0;0,0;;;21,4;0,0;
30/06/2014;1800;33,5;34,0;983,2;2,1;14,0;3,0;;;;;
01/07/2014;0000;27,1;49,0;984,9;2,8;14,0;0,0;10,30;35,7;;;
01/07/2014;1200;28,3;41,0;986,7;5,0;14,0;4,0;;;21,1;0,0;
01/07/2014;1800;;;;;;;;;;;
02/07/2014;0000;27,3;62,0;985,0;3,1;14,0;0,0;9,70;35,5;;;
02/07/2014;1200;27,1;60,0;987,5;1,8;5,0;2,0;;;22,2;0,0;
02/07/2014;1800;;;;;;;;;;;
03/07/2014;0000;26,1;66,0;986,5;3,6;14,0;5,0;6,30;32,0;;;
03/07/2014;1200;26,3;65,0;989,6;4,1;9,0;8,0;;;22,0;0,0;
03/07/2014;1800;;;;;;;;;;;
04/07/2014;0000;25,5;63,0;988,6;4,0;14,0;5,0;9,90;33,4;;;
04/07/2014;1200;25,7;56,0;989,6;3,5;14,0;0,0;;;20,7;0,0;
04/07/2014;1800;;;;;;;;;;;
05/07/2014;0000;25,9;57,0;987,2;2,3;14,0;4,0;9,40;33,8;;;
05/07/2014;1200;26,5;57,0;988,6;5,0;14,0;4,0;;;20,9;0,0;
05/07/2014;1800;;;;;;;;;;;
06/07/2014;0000;26,3;53,0;987,5;4,1;9,0;3,0;9,90;32,6;;;
06/07/2014;1200;26,7;59,0;989,6;4,6;14,0;5,0;;;20,7;0,0;
06/07/2014;1800;;;;;;;;;;;
07/07/2014;0000;25,5;66,0;988,4;5,0;9,0;2,0;9,30;32,6;;;
07/07/2014;1200;25,9;63,0;990,4;5,6;9,0;4,0;;;20,9;0,0;
07/07/2014;1800;;;;;;;;;;;
08/07/2014;0000;25,5;54,0;988,5;4,1;9,0;0,0;10,10;33,0;;;
08/07/2014;1200;26,9;61,0;989,5;5,6;9,0;4,0;;;21,6;0,0;
08/07/2014;1800;;;;;;;;;;;
09/07/2014;0000;26,5;63,0;987,1;4,1;9,0;7,0;7,70;32,6;;;
09/07/2014;1200;26,9;61,0;988,5;3,8;14,0;6,0;;;22,2;0,0;
09/07/2014;1800;;;;;;;;;;;
10/07/2014;0000;26,1;56,0;986,3;3,3;14,0;0,0;10,40;33,6;;;
10/07/2014;1200;26,5;57,0;987,7;2,8;14,0;3,0;;;20,9;0,0;
10/07/2014;1800;;;;;;;;;;;
11/07/2014;0000;25,9;54,0;986,3;3,3;9,0;0,0;10,40;34,2;;;
11/07/2014;1200;26,1;60,0;988,1;4,1;9,0;3,0;;;19,5;0,0;
11/07/2014;1800;;;;;;;;;;;
12/07/2014;0000;28,3;55,0;985,6;4,6;9,0;5,0;6,20;33,6;;;
12/07/2014;1200;27,1;63,0;987,8;4,5;9,0;4,0;;;22,0;0,0;
12/07/2014;1800;;;;;;;;;;;
13/07/2014;0000;22,7;88,0;989,1;3,5;9,0;10,0;5,30;31,0;;;
13/07/2014;1200;25,7;77,0;989,8;2,3;14,0;8,0;;;21,1;14,0;
13/07/2014;1800;;;;;;;;;;;
14/07/2014;0000;25,9;75,0;988,5;4,5;14,0;6,0;3,80;30,8;;;
14/07/2014;1200;24,0;72,0;989,7;1,0;5,0;8,0;;;20,1;0,0;
14/07/2014;1800;;;;;;;;;;;
15/07/2014;0000;25,7;63,0;987,4;3,6;9,0;2,0;4,30;30,6;;;
15/07/2014;1200;24,6;73,0;989,9;1,5;14,0;10,0;;;20,9;0,0;
15/07/2014;1800;;;;;;;;;;;
16/07/2014;0000;24,8;70,0;988,5;2,8;9,0;5,0;6,30;32,8;;;
16/07/2014;1200;24,4;72,0;990,4;1,6;5,0;10,0;;;21,1;0,0;
16/07/2014;1800;;;;;;;;;;;
17/07/2014;0000;26,3;51,0;989,0;3,8;9,0;0,0;9,40;33,6;;;
17/07/2014;1200;25,5;65,0;990,4;4,3;5,0;5,0;;;21,1;0,0;
17/07/2014;1800;;;;;;;;;;;
18/07/2014;0000;27,1;62,0;988,3;3,3;9,0;0,0;3,60;30,4;;;
18/07/2014;1200;25,5;69,0;989,8;2,8;14,0;8,0;;;21,8;0,0;
18/07/2014;1800;;;;;;;;;;;
19/07/2014;0000;24,6;69,0;988,9;3,5;9,0;10,0;5,90;30,0;;;
19/07/2014;1200;24,4;77,0;990,0;0,7;14,0;10,0;;;21,4;0,0;
19/07/2014;1800;;;;;;;;;;;
20/07/2014;0000;24,8;68,0;987,8;4,0;14,0;0,0;10,40;31,6;;;
20/07/2014;1200;25,5;58,0;990,2;2,8;14,0;3,0;;;20,9;0,0;
20/07/2014;1800;;;;;;;;;;;
21/07/2014;0000;25,9;61,0;988,0;4,1;9,0;0,0;10,30;32,8;;;
21/07/2014;1200;26,1;52,0;989,6;5,3;5,0;4,0;;;22,1;0,0;
21/07/2014;1800;;;;;;;;;;;
22/07/2014;0000;26,5;55,0;987,8;4,3;5,0;0,0;5,70;30,6;;;
22/07/2014;1200;26,7;51,0;989,1;5,0;14,0;7,0;;;15,3;0,0;
22/07/2014;1800;;;;;;;;;;;
23/07/2014;0000;26,9;48,0;989,0;3,3;9,0;4,0;5,20;31,4;;;
23/07/2014;1200;26,9;50,0;990,0;2,3;14,0;7,0;;;23,0;0,0;
23/07/2014;1800;;;;;;;;;;;
24/07/2014;0000;25,9;56,0;987,8;2,1;9,0;3,0;7,90;31,6;;;
24/07/2014;1200;24,8;64,0;988,9;4,3;5,0;10,0;;;21,4;0,0;
24/07/2014;1800;;;;;;;;;;;
25/07/2014;0000;25,1;58,0;987,2;3,3;5,0;0,0;8,00;32,2;;;
25/07/2014;1200;26,1;59,0;987,8;2,0;5,0;4,0;;;18,9;0,0;
25/07/2014;1800;;;;;;;;;;;
26/07/2014;0000;24,4;72,0;987,5;4,0;9,0;10,0;10,20;33,2;;;
26/07/2014;1200;26,7;58,0;987,6;3,3;9,0;5,0;;;21,4;0,0;
26/07/2014;1800;;;;;;;;;;;
27/07/2014;0000;25,9;56,0;986,2;5,0;9,0;0,0;10,20;33,6;;;
27/07/2014;1200;24,9;61,0;988,4;5,0;5,0;4,0;;;20,1;0,0;
27/07/2014;1800;;;;;;;;;;;
28/07/2014;0000;27,5;52,0;986,6;3,1;9,0;0,0;2,30;30,8;;;
28/07/2014;1200;23,2;89,0;990,2;0,7;14,0;7,0;;;20,5;4,1;
28/07/2014;1800;;;;;;;;;;;
29/07/2014;0000;25,9;78,0;989,7;1,5;32,0;10,0;6,00;31,4;;;
29/07/2014;1200;25,1;67,0;989,7;1,8;14,0;10,0;;;22,0;0,1;
29/07/2014;1800;;;;;;;;;;;
30/07/2014;0000;24,6;56,0;988,1;1,6;14,0;0,0;9,20;32,2;;;
30/07/2014;1200;25,1;62,0;989,2;2,6;14,0;8,0;;;21,8;0,0;
30/07/2014;1800;;;;;;;;;;;
31/07/2014;0000;25,9;54,0;987,2;2,8;14,0;0,0;7,00;31,2;;;
31/07/2014;1200;25,5;53,0;988,5;4,0;14,0;3,0;;;20,9;0,0;
31/07/2014;1800;29,5;43,0;985,5;4,3;9,0;9,0;;;;;
01/08/2014;0000;25,3;62,0;987,0;2,1;9,0;4,0;10,10;34,2;;;
01/08/2014;1200;26,3;55,0;987,6;4,0;9,0;4,0;;;21,4;0,0;
01/08/2014;1800;33,1;31,0;984,4;1,3;14,0;6,0;;;;;
02/08/2014;0000;27,5;41,0;986,6;3,6;14,0;0,0;9,40;34,8;;;
02/08/2014;1200;26,5;57,0;988,5;2,3;14,0;2,0;;;21,8;0,0;
02/08/2014;1800;34,1;30,0;983,9;1,5;14,0;7,0;;;;;
03/08/2014;0000;27,7;53,0;985,8;3,3;14,0;0,0;10,50;33,4;;;
03/08/2014;1200;26,3;60,0;987,5;5,5;9,0;2,0;;;22,6;0,0;
03/08/2014;1800;32,3;41,0;983,5;3,1;5,0;8,0;;;;;
04/08/2014;0000;26,9;52,0;985,6;3,6;14,0;0,0;7,30;34,2;;;
04/08/2014;1200;26,1;61,0;988,7;5,0;9,0;5,0;;;22,4;0,0;
04/08/2014;1800;32,7;34,0;984,5;2,3;5,0;8,0;;;;;
05/08/2014;0000;27,9;50,0;987,3;4,5;14,0;5,0;10,10;35,5;;;
05/08/2014;1200;27,3;54,0;988,5;3,3;9,0;2,0;;;22,6;0,0;
05/08/2014;1800;34,3;31,0;983,5;3,3;14,0;6,0;;;;;
06/08/2014;0000;27,7;51,0;986,0;5,0;14,0;3,0;9,10;33,0;;;
06/08/2014;1200;25,5;58,0;989,1;3,3;14,0;6,0;;;22,0;0,0;
06/08/2014;1800;31,9;37,0;984,5;2,8;14,0;8,0;;;;;
07/08/2014;0000;27,9;49,0;986,5;4,6;14,0;7,0;7,00;31,2;;;
07/08/2014;1200;26,1;65,0;989,2;1,6;14,0;7,0;;;22,4;0,0;
07/08/2014;1800;30,7;35,0;985,0;3,6;14,0;8,0;;;;;
08/08/2014;0000;26,5;52,0;987,2;2,0;14,0;5,0;6,00;31,0;;;
08/08/2014;1200;26,5;57,0;988,8;1,6;9,0;7,0;;;21,4;0,0;
08/08/2014;1800;29,5;48,0;985,4;3,6;14,0;8,0;;;;;
09/08/2014;0000;25,3;59,0;987,5;4,0;14,0;6,0;10,30;31,6;;;
09/08/2014;1200;25,1;53,0;988,5;2,6;14,0;3,0;;;20,3;0,0;
09/08/2014;1800;31,3;34,0;984,5;4,5;14,0;6,0;;;;;
10/08/2014;0000;25,9;62,0;986,8;1,6;14,0;7,0;8,60;33,4;;;
10/08/2014;1200;26,9;58,0;987,9;4,3;9,0;9,0;;;23,0;0,0;
10/08/2014;1800;32,5;38,0;984,5;3,6;14,0;6,0;;;;;
11/08/2014;0000;24,9;71,0;987,0;5,5;14,0;10,0;8,90;34,2;;;
11/08/2014;1200;25,9;64,0;989,2;3,0;9,0;7,0;;;23,2;0,0;
11/08/2014;1800;33,1;28,0;983,8;4,1;18,0;6,0;;;;;
12/08/2014;0000;25,9;51,0;987,3;5,8;14,0;0,0;10,50;32,9;;;
12/08/2014;1200;26,1;50,0;988,7;6,3;14,0;3,0;;;18,9;0,0;
12/08/2014;1800;31,3;31,0;984,5;4,6;14,0;7,0;;;;;
13/08/2014;0000;25,5;60,0;986,6;3,8;9,0;4,0;10,50;32,2;;;
13/08/2014;1200;26,3;52,0;989,0;4,0;14,0;3,0;;;19,3;0,0;
13/08/2014;1800;32,1;33,0;984,5;3,1;14,0;7,0;;;;;
14/08/2014;0000;26,9;50,0;986,3;4,5;9,0;0,0;9,40;35,3;;;
14/08/2014;1200;27,3;48,0;988,5;1,1;14,0;3,0;;;21,6;0,0;
14/08/2014;1800;33,7;30,0;984,4;1,6;5,0;7,0;;;;;
15/08/2014;0000;27,3;48,0;985,5;4,1;14,0;0,0;10,50;32,4;;;
15/08/2014;1200;26,7;51,0;989,4;4,1;14,0;4,0;;;21,4;0,0;
15/08/2014;1800;31,3;29,0;986,5;5,3;14,0;3,0;;;;;
16/08/2014;0000;26,1;44,0;988,3;3,1;14,0;0,0;8,10;33,2;;;
16/08/2014;1200;24,2;74,0;990,3;0,3;14,0;9,0;;;20,5;0,0;
16/08/2014;1800;32,3;29,0;986,0;3,0;14,0;5,0;;;;;
17/08/2014;0000;26,9;42,0;987,2;4,5;14,0;0,0;10,00;33,8;;;
17/08/2014;1200;27,1;53,0;989,4;3,3;14,0;3,0;;;20,9;0,0;
17/08/2014;1800;33,5;30,0;983,5;3,1;14,0;6,0;;;;;
18/08/2014;0000;25,5;57,0;986,2;6,3;9,0;0,0;9,30;32,8;;;
18/08/2014;1200;26,5;54,0;988,5;3,3;14,0;6,0;;;21,8;0,0;
18/08/2014;1800;31,7;35,0;983,3;3,3;14,0;5,0;;;;;
19/08/2014;0000;25,9;61,0;985,0;5,6;9,0;3,0;10,50;34,2;;;
19/08/2014;1200;26,9;45,0;987,6;1,6;14,0;2,0;;;20,9;0,0;
19/08/2014;1800;33,1;26,0;982,7;4,6;9,0;4,0;;;;;
20/08/2014;0000;25,5;58,0;986,2;5,5;9,0;0,0;10,50;33,8;;;
20/08/2014;1200;26,7;47,0;988,9;4,7;9,0;2,0;;;21,4;0,0;
20/08/2014;1800;32,7;32,0;985,0;3,2;5,0;6,0;;;;;
21/08/2014;0000;26,7;59,0;987,0;5,9;9,0;0,0;10,40;33,4;;;
21/08/2014;1200;26,9;55,0;989,0;2,5;14,0;7,0;;;22,0;0,0;
21/08/2014;1800;31,9;37,0;984,4;4,5;14,0;6,0;;;;;
22/08/2014;0000;24,4;74,0;987,9;5,3;18,0;10,0;10,60;34,2;;;
22/08/2014;1200;26,1;54,0;988,6;3,8;14,0;2,0;;;21,6;2,0;
22/08/2014;1800;32,9;30,0;983,3;3,0;14,0;6,0;;;;;
23/08/2014;0000;26,5;51,0;985,6;4,6;9,0;0,0;10,70;34,4;;;
23/08/2014;1200;26,3;43,0;987,3;5,8;9,0;0,0;;;21,6;0,0;
23/08/2014;1800;33,1;33,0;982,9;3,3;14,0;5,0;;;;;
24/08/2014;0000;25,5;60,0;985,2;4,3;9,0;0,0;10,70;32,6;;;
24/08/2014;1200;26,9;40,0;987,7;3,0;14,0;2,0;;;20,9;0,0;
24/08/2014;1800;30,9;39,0;983,5;4,0;9,0;6,0;;;;;
25/08/2014;0000;24,8;65,0;986,1;6,0;9,0;0,0;10,50;34,2;;;
25/08/2014;1200;26,9;50,0;987,9;4,1;9,0;3,0;;;20,5;0,0;
25/08/2014;1800;33,9;26,0;983,5;5,6;14,0;6,0;;;;;
26/08/2014;0000;26,5;54,0;986,0;5,3;9,0;0,0;10,60;33,6;;;
26/08/2014;1200;26,7;54,0;988,5;5,6;14,0;6,0;;;21,4;0,0;
26/08/2014;1800;32,3;29,0;983,6;3,3;9,0;5,0;;;;;
27/08/2014;0000;26,9;52,0;985,8;4,5;9,0;0,0;10,30;31,6;;;
27/08/2014;1200;26,7;56,0;986,5;5,0;14,0;4,0;;;20,9;0,0;
27/08/2014;1800;30,7;44,0;983,9;5,5;9,0;5,0;;;;;
28/08/2014;0000;27,1;49,0;985,3;4,5;9,0;0,0;8,40;32,0;;;
28/08/2014;1200;25,9;62,0;987,3;2,5;9,0;8,0;;;21,9;0,0;
28/08/2014;1800;30,9;46,0;984,5;3,3;14,0;6,0;;;;;
29/08/2014;0000;26,1;65,0;985,9;4,6;9,0;0,0;10,10;35,7;;;
29/08/2014;1200;27,3;58,0;988,5;4,3;9,0;6,0;;;22,0;0,0;
29/08/2014;1800;34,7;31,0;983,0;2,8;14,0;7,0;;;;;
30/08/2014;0000;27,9;55,0;985,5;5,3;14,0;0,0;9,80;35,3;;;
30/08/2014;1200;26,9;56,0;988,4;4,3;9,0;7,0;;;21,8;0,0;
30/08/2014;1800;33,9;31,0;983,5;3,3;14,0;6,0;;;;;
31/08/2014;0000;28,3;44,0;985,4;5,0;9,0;0,0;10,60;33,8;;;
31/08/2014;1200;26,9;48,0;989,4;3,6;14,0;7,0;;;21,1;0,0;
31/08/2014;1800;33,5;23,0;983,9;4,0;14,0;4,0;;;;;
01/09/2014;0000;26,3;53,0;985,9;5,3;14,0;0,0;10,50;33,0;;;
01/09/2014;1200;27,5;49,0;988,0;1,6;18,0;3,0;;;21,0;0,0;
01/09/2014;1800;31,7;35,0;984,4;2,0;5,0;6,0;;;;;
02/09/2014;0000;25,9;62,0;985,2;4,1;9,0;0,0;10,50;36,1;;;
02/09/2014;1200;27,1;53,0;987,5;3,3;14,0;0,0;;;21,6;0,0;
02/09/2014;1800;34,7;37,0;982,3;2,0;5,0;5,0;;;;;
03/09/2014;0000;30,7;43,0;983,6;1,6;9,0;6,0;8,90;36,5;;;
03/09/2014;1200;27,3;59,0;986,0;2,1;14,0;6,0;;;20,8;0,0;
03/09/2014;1800;34,9;30,0;981,3;3,1;32,0;6,0;;;;;
04/09/2014;0000;29,7;39,0;983,2;1,6;9,0;0,0;10,00;36,7;;;
04/09/2014;1200;27,5;61,0;986,9;3,3;5,0;7,0;;;21,1;0,0;
04/09/2014;1800;35,1;33,0;981,0;3,3;32,0;4,0;;;;;
05/09/2014;0000;30,7;40,0;982,8;3,0;5,0;4,0;8,50;33,0;;;
05/09/2014;1200;26,9;57,0;987,4;4,1;14,0;8,0;;;21,3;0,0;
05/09/2014;1800;32,9;34,0;983,7;3,3;14,0;6,0;;;;;
06/09/2014;0000;28,9;50,0;985,3;4,6;14,0;10,0;6,30;32,6;;;
06/09/2014;1200;28,3;47,0;987,4;5,8;18,0;4,0;;;21,1;0,0;
06/09/2014;1800;31,1;37,0;984,4;4,6;18,0;10,0;;;;;
07/09/2014;0000;24,9;62,0;986,6;3,8;14,0;6,0;6,70;32,6;;;
07/09/2014;1200;27,5;51,0;989,2;4,8;18,0;5,0;;;21,6;0,0;
07/09/2014;1800;30,5;43,0;985,5;5,3;14,0;10,0;;;;;
08/09/2014;0000;25,5;70,0;988,5;5,8;14,0;8,0;1,80;29,8;;;
08/09/2014;1200;25,5;63,0;989,4;4,8;18,0;9,0;;;21,1;0,0;
08/09/2014;1800;28,3;59,0;986,0;5,3;9,0;8,0;;;;;
09/09/2014;0000;27,3;55,0;988,0;1,5;9,0;10,0;3,50;30,8;;;
09/09/2014;1200;25,9;61,0;988,6;5,0;14,0;7,0;;;21,3;1,7;
09/09/2014;1800;29,5;46,0;984,5;4,6;14,0;8,0;;;;;
10/09/2014;0000;24,9;88,0;987,0;4,1;9,0;8,0;10,10;35,0;;;
10/09/2014;1200;26,3;53,0;987,4;0,7;32,0;4,0;;;20,4;0,0;
10/09/2014;1800;34,1;26,0;981,8;3,3;14,0;7,0;;;;;
11/09/2014;0000;26,5;52,0;984,5;4,8;9,0;0,0;8,40;34,0;;;
11/09/2014;1200;25,7;64,0;987,4;3,3;9,0;7,0;;;21,5;0,0;
11/09/2014;1800;;;;;;;;;;;
12/09/2014;0000;25,9;63,0;984,8;6,6;9,0;5,0;5,70;33,2;;;
12/09/2014;1200;25,3;66,0;986,6;5,5;9,0;10,0;;;21,6;0,0;
12/09/2014;1800;;;;;;;;;;;
13/09/2014;0000;24,5;73,0;985,5;4,5;9,0;6,0;5,80;30,6;;;
13/09/2014;1200;26,5;61,0;987,2;3,6;18,0;8,0;;;21,4;0,0;
13/09/2014;1800;;;;;;;;;;;
14/09/2014;0000;27,1;53,0;985,8;1,1;9,0;4,0;10,10;36,3;;;
14/09/2014;1200;27,3;52,0;988,2;1,6;18,0;3,0;;;21,6;0,0;
14/09/2014;1800;;;;;;;;;;;
15/09/2014;0000;28,3;42,0;985,0;5,0;14,0;0,0;10,70;36,1;;;
15/09/2014;1200;27,1;45,0;988,1;1,6;18,0;2,0;;;20,6;0,0;
15/09/2014;1800;;;;;;;;;;;
16/09/2014;0000;27,3;54,0;984,4;6,6;9,0;0,0;9,30;34,8;;;
16/09/2014;1200;25,9;63,0;988,7;4,3;9,0;7,0;;;22,2;0,0;
16/09/2014;1800;;;;;;;;;;;
17/09/2014;0000;27,1;56,0;985,1;6,1;9,0;0,0;10,40;34,6;;;
17/09/2014;1200;27,3;50,0;988,0;3,5;9,0;2,0;;;21,4;0,0;
17/09/2014;1800;;;;;;;;;;;
18/09/2014;0000;27,1;56,0;985,1;6,6;9,0;5,0;9,80;35,0;;;
18/09/2014;1200;26,7;53,0;988,0;5,3;9,0;5,0;;;21,6;0,0;
18/09/2014;1800;;;;;;;;;;;
19/09/2014;0000;26,3;60,0;984,4;8,5;9,0;0,0;8,60;33,4;;;
19/09/2014;1200;26,7;58,0;988,3;5,5;9,0;7,0;;;21,6;0,0;
19/09/2014;1800;;;;;;;;;;;
20/09/2014;0000;25,7;62,0;986,3;5,3;9,0;0,0;10,30;35,3;;;
20/09/2014;1200;27,3;53,0;989,5;5,5;9,0;5,0;;;21,4;0,0;
20/09/2014;1800;;;;;;;;;;;
21/09/2014;0000;28,1;48,0;985,5;5,8;9,0;0,0;9,30;35,0;;;
21/09/2014;1200;28,1;52,0;988,0;4,6;9,0;6,0;;;21,3;0,0;
21/09/2014;1800;;;;;;;;;;;
22/09/2014;0000;28,1;49,0;984,0;3,8;9,0;0,0;10,30;37,7;;;
22/09/2014;1200;27,9;49,0;987,8;4,5;9,0;2,0;;;21,2;0,0;
22/09/2014;1800;;;;;;;;;;;
23/09/2014;0000;28,9;51,0;983,5;5,0;9,0;0,0;10,10;35,5;;;
23/09/2014;1200;28,3;55,0;987,5;4,8;9,0;5,0;;;21,6;0,0;
23/09/2014;1800;;;;;;;;;;;
24/09/2014;0000;27,9;46,0;985,7;5,8;9,0;0,0;10,30;35,0;;;
24/09/2014;1200;28,1;48,0;988,1;5,5;14,0;6,0;;;21,5;0,0;
24/09/2014;1800;;;;;;;;;;;
25/09/2014;0000;27,1;44,0;986,0;5,1;9,0;0,0;10,10;36,1;;;
25/09/2014;1200;27,1;50,0;988,1;4,8;9,0;2,0;;;21,3;0,0;
25/09/2014;1800;;;;;;;;;;;
26/09/2014;0000;27,3;47,0;985,5;6,1;9,0;0,0;10,50;35,3;;;
26/09/2014;1200;27,1;48,0;987,4;5,0;9,0;2,0;;;21,4;0,0;
26/09/2014;1800;;;;;;;;;;;
27/09/2014;0000;27,5;48,0;985,0;6,0;9,0;0,0;10,60;36,5;;;
27/09/2014;1200;27,1;54,0;987,6;6,6;9,0;5,0;;;21,7;0,0;
27/09/2014;1800;;;;;;;;;;;
28/09/2014;0000;26,5;58,0;985,7;6,1;9,0;0,0;10,40;35,0;;;
28/09/2014;1200;27,9;50,0;988,3;5,6;9,0;4,0;;;21,3;0,0;
28/09/2014;1800;;;;;;;;;;;
